event_id,cluster_id,cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,cluster_distance,cluster_centrality,attention_score,url,alphaxiv_url
64611,6,reasoning / reinforcement / rl / reinforcement learning,DC-W2S: Dual-Consensus Weak-to-Strong Training for Reliable Process Reward Modeling in Biological Reasoning,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; Causality and data-centric ML; Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,3,0,0,0.0033,0.92547,0.51935,0.00165,https://icml.cc/virtual/2026/poster/64611,https://www.alphaxiv.org/abs/2603.08095
63940,25,cross / semantic / label / extensive,MoLF: Mixture-of-Latent-Flow for Pan-Cancer Spatial Gene Expression Prediction from Histology,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,2,0,8,0.4416,0.93348,0.5172,0.0011,https://icml.cc/virtual/2026/poster/63940,https://www.alphaxiv.org/abs/2602.02282
63759,4,visual / multimodal / reasoning / vision,SynerMedGen: Synergizing Medical Multimodal Understanding with Generation via Task Alignment,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,9,7,3,0.2991,0.91724,0.52158,0.01091,https://icml.cc/virtual/2026/poster/63759,https://www.alphaxiv.org/abs/2605.08724
63717,11,agent / agents / multi agent / multi,SP-Mind: An Autonomous Reasoning Agent for Spatial Proteomics Analysis,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",false,,0,0,0,0.0,0.8905,0.52896,0.0,https://icml.cc/virtual/2026/poster/63717,
63547,17,representation / machine learning / machine / general,CellBRIDGE: Learning Cellular Trajectories via Interaction-Aware Alignment,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",false,,9,3,0,0.015,0.94276,0.51473,0.00751,https://icml.cc/virtual/2026/poster/63547,https://www.alphaxiv.org/abs/2605.30635
60633,1,language / language models / llms / large language,Criterion-Conditional In-Context Learning: Evaluating Criterion-Shift Adaptation in Vision-Language Models,Deep Learning->Large Language Models,Deep Learning,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.8801,0.53189,0.0,https://icml.cc/virtual/2026/poster/60633,
63100,4,visual / multimodal / reasoning / vision,MedSIGHT: Towards Grounded Visual Comprehension in Medical Large Vision-Language Models,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Diffusion language models; LLM reasoning and test-time compute; Multimodal, vision-language, and video",false,,3,2,11,0.5037,0.77523,0.56331,0.00335,https://icml.cc/virtual/2026/poster/63100,https://www.alphaxiv.org/abs/2606.06760
62951,17,representation / machine learning / machine / general,ProtDBench: A Unified Benchmark of Protein Binder Design and Evaluation,Applications->Health / Medicine,Applications,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,6,13,0,0.0287,0.94493,0.51416,0.01436,https://icml.cc/virtual/2026/poster/62951,https://www.alphaxiv.org/abs/2605.04118
62231,4,visual / multimodal / reasoning / vision,Med-Scout: Curing MLLMs' Geometric Blindness in Medical Perception via Geometry-Aware RL Post-Training,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; Causality and data-centric ML; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,1,7,16,0.5796,0.87082,0.53452,0.0065,https://icml.cc/virtual/2026/poster/62231,https://www.alphaxiv.org/abs/2601.23220
61882,3,diffusion / generative / diffusion models / generative models,DeCoDe: Decoupling Binding Position and Molecular Conformation in 3D Ligand Diffusion for Structure-Based Drug Design,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,0,0,0,0.0,0.9449,0.51417,0.0,https://icml.cc/virtual/2026/poster/61882,
66712,1,language / language models / llms / large language,COFT: Counterfactual–Conformal Decoding for Fair Chain‑of‑Thought Reasoning in Large Language Models,Social Aspects->Fairness,Social Aspects,"Causality and data-centric ML; Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,2,1,0,0.0039,0.89983,0.52636,0.00195,https://icml.cc/virtual/2026/poster/66712,https://www.alphaxiv.org/abs/2605.30641
66271,29,speech / audio / applications language / speech dialog,Neural-Inspired Modeling of Auditory Selection and Compensation for Audio-Visual Speech Separation,"Applications->Language, Speech and Dialog",Applications,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.72354,0.5802,0.0,https://icml.cc/virtual/2026/poster/66271,
66187,11,agent / agents / multi agent / multi,How Far Can LLM Agents Reason with Tables? Benchmarking Multi-Turn Agentic Table Question Answering in the Wild,"Applications->Language, Speech and Dialog",Applications,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",false,,0,0,0,0.0,0.78154,0.56131,0.0,https://icml.cc/virtual/2026/poster/66187,
64195,29,speech / audio / applications language / speech dialog,SAM Audio: Segment Anything in Audio,"Applications->Language, Speech and Dialog",Applications,"Diffusion language models; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,65,26,3567,1.7518,0.64634,0.60741,0.05792,https://icml.cc/virtual/2026/poster/64195,https://www.alphaxiv.org/abs/2512.18099
63282,29,speech / audio / applications language / speech dialog,Toward Robust Multilingual Adaptation of LLMs for Low-Resource Languages,"Applications->Language, Speech and Dialog",Applications,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,3,0,0,0.0033,0.82382,0.5483,0.00165,https://icml.cc/virtual/2026/poster/63282,https://www.alphaxiv.org/abs/2510.14466
61341,21,quantization / kv / memory / cache,Quant VideoGen: Auto-Regressive Long Video Generation via 2-Bit KV-Cache Quantization,,Unknown,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,23,4,60,0.8543,0.80006,0.55554,0.01607,https://icml.cc/virtual/2026/poster/61341,https://www.alphaxiv.org/abs/2602.02958
62650,29,speech / audio / applications language / speech dialog,PosterAgent: Agentic Poster Generation via Stage-Aware Reinforcement Learning,"Applications->Language, Speech and Dialog",Applications,"Agents, tools, and computer use; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.85487,0.53912,0.0,https://icml.cc/virtual/2026/poster/62650,
64812,13,scaling / test time / test / time,Scaling Laws and Architectural Frontiers in Metagenomic Foundation Models,Deep Learning->Foundation Models,Deep Learning,"AI for science, health, and biology; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,0,0,0,0.0,0.85892,0.53795,0.0,https://icml.cc/virtual/2026/poster/64812,
61578,11,agent / agents / multi agent / multi,NaviAgent: Graph‑Driven Bilevel Planning for Scalable Tool Orchestration,"Applications->Language, Speech and Dialog",Applications,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,9,4,0,0.0167,0.79766,0.55628,0.00836,https://icml.cc/virtual/2026/poster/61578,https://www.alphaxiv.org/abs/2506.19500
61304,29,speech / audio / applications language / speech dialog,ConsMSA: Semantic Distribution Consistency Learning for Multimodal Sentiment Analysis,"Applications->Language, Speech and Dialog",Applications,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.84413,0.54226,0.0,https://icml.cc/virtual/2026/poster/61304,
60946,29,speech / audio / applications language / speech dialog,Do Audio LLMs Listen or Read? Analyzing and Mitigating Paralinguistic Failures with VoxParadox,"Applications->Language, Speech and Dialog",Applications,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,9,8,3,0.3008,0.70192,0.58757,0.01176,https://icml.cc/virtual/2026/poster/60946,https://www.alphaxiv.org/abs/2605.27772
66693,3,diffusion / generative / diffusion models / generative models,OMP: One-step Meanflow Policy with Directional Alignment,Applications->Robotics,Applications,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,10,2,0,0.0144,0.85301,0.53966,0.00721,https://icml.cc/virtual/2026/poster/66693,https://www.alphaxiv.org/abs/2512.19347
67177,28,position / ai / position paper / argues,Position: Predicting AI’s Impact on Labor Is a Core Machine Learning Problem,Applications->Social Sciences,Applications,"AI for science, health, and biology",false,,0,0,0,0.0,0.63331,0.61225,0.0,https://icml.cc/virtual/2026/poster/67177,
61813,11,agent / agents / multi agent / multi,CollabBench: Benchmarking and Unleashing Collaborative Ability of LLMs with Diverse Players via Proactive Engagement,Applications->Social Sciences,Applications,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,7,1,0,0.0094,0.77735,0.56264,0.00471,https://icml.cc/virtual/2026/poster/61813,https://www.alphaxiv.org/abs/2606.05793
66362,11,agent / agents / multi agent / multi,AgentSelect: Benchmark for Narrative Query-to-Agent Recommendation,Applications->Everything Else,Applications,"Agents, tools, and computer use; Memorization, evaluation, and generalization",false,,10,3,7,0.432,0.76553,0.5664,0.00806,https://icml.cc/virtual/2026/poster/66362,https://www.alphaxiv.org/abs/2603.03761
60872,13,scaling / test time / test / time,When Data Is Scarce: Scaling Sparse Language Models with Repeated Training,,Unknown,"Systems, efficiency, and compression",false,,5,1,1,0.1458,0.83191,0.54588,0.00361,https://icml.cc/virtual/2026/poster/60872,https://www.alphaxiv.org/abs/2606.01155
64521,11,agent / agents / multi agent / multi,MEnvAgent: Scalable Polyglot Environment Construction for Verifiable Software Engineering,Applications->Everything Else,Applications,"Agents, tools, and computer use; Memorization, evaluation, and generalization",false,,10,15,23,0.6721,0.75012,0.57139,0.01826,https://icml.cc/virtual/2026/poster/64521,https://www.alphaxiv.org/abs/2601.22859
66743,0,video / video generation / videos / temporal,HECTOR: Hybrid Editable Compositional Object References for Video Generation,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,7,0,0,0.0077,0.66887,0.59921,0.00386,https://icml.cc/virtual/2026/poster/66743,https://www.alphaxiv.org/abs/2603.08850
65207,12,tuning / fine tuning / fine / lora,SD-MoE: Spectral Decomposition for Effective Expert Specialization,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Systems, efficiency, and compression",false,,10,5,0,0.0195,0.91973,0.52091,0.00976,https://icml.cc/virtual/2026/poster/65207,https://www.alphaxiv.org/abs/2602.12556
63632,6,reasoning / reinforcement / rl / reinforcement learning,CALM Before the STORM: Unlocking Native Reasoning for Optimization Modeling,Applications->Everything Else,Applications,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,13,5,2,0.2426,0.84428,0.54222,0.01141,https://icml.cc/virtual/2026/poster/63632,https://www.alphaxiv.org/abs/2510.04204
65679,4,visual / multimodal / reasoning / vision,PRPO: Paragraph-level Policy Optimization for Vision-Language Deepfake Detection,Reinforcement Learning->Deep RL,Reinforcement Learning,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,8,1,0,0.0105,0.82089,0.54918,0.00526,https://icml.cc/virtual/2026/poster/65679,https://www.alphaxiv.org/abs/2509.26272
62639,18,time series / series / time / forecasting,ReNF: Rethinking the Principles of Neural Long-Term Time Series Forecasters,Applications->Time Series,Applications,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.66327,0.60123,0.0,https://icml.cc/virtual/2026/poster/62639,
66112,24,preference / reward / preferences / preference optimization,Reward Learning through Ranking Mean Squared Error,Reinforcement Learning->Inverse,Reinforcement Learning,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models",false,,1,1,0,0.0028,0.81237,0.55176,0.0014,https://icml.cc/virtual/2026/poster/66112,https://www.alphaxiv.org/abs/2601.09236
65008,27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,The Hippocampal Place Field Gradient: A Bio-inspired Framework Building Multiscale Representation for Better Sample Efficiency,"Applications->Neuroscience, Cognitive Science",Applications,"AI for science, health, and biology; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.71461,0.58322,0.0,https://icml.cc/virtual/2026/poster/65008,
65675,7,reinforcement learning / reinforcement / policy / rl,Provably Efficient Policy-Reward Co-Pretraining for Adversarial Imitation Learning,Reinforcement Learning->Inverse,Reinforcement Learning,"RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.8712,0.53442,0.0,https://icml.cc/virtual/2026/poster/65675,
64802,24,preference / reward / preferences / preference optimization,Correct looks better: Pairwise comparisons reveal accuracy rankings,General Machine Learning->Evaluation,General Machine Learning,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,1,0,0,0.0011,0.95725,0.51092,0.00055,https://icml.cc/virtual/2026/poster/64802,https://www.alphaxiv.org/abs/2606.09409
63886,7,reinforcement learning / reinforcement / policy / rl,Noise-Guided Transport: Imitation Learning from Random Priors,Reinforcement Learning->Inverse,Reinforcement Learning,"Agents, tools, and computer use; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,0,0,0,0.0,0.9291,0.51838,0.0,https://icml.cc/virtual/2026/poster/63886,
60864,6,reasoning / reinforcement / rl / reinforcement learning,MemOCR: Layout-Aware Visual Memory for Efficient Long-Horizon Reasoning,,Unknown,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,47,12,16,0.6388,0.93436,0.51697,0.0361,https://icml.cc/virtual/2026/poster/60864,https://www.alphaxiv.org/abs/2601.21468
61361,7,reinforcement learning / reinforcement / policy / rl,Population-Aware Imitation Learning in Mean-field Games with Common Noise,Reinforcement Learning->Multi-agent,Reinforcement Learning,"Agents, tools, and computer use; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,1,3,0,0.0062,0.90595,0.52467,0.0031,https://icml.cc/virtual/2026/poster/61361,https://www.alphaxiv.org/abs/2605.03357
64640,24,preference / reward / preferences / preference optimization,COLLIE: Guiding Skill Discovery in Semantically Coherent Latent Space,Reinforcement Learning->Online,Reinforcement Learning,"Agents, tools, and computer use; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,3,0,1,0.1419,0.91426,0.52239,0.00165,https://icml.cc/virtual/2026/poster/64640,https://www.alphaxiv.org/abs/2606.00950
66780,25,cross / semantic / label / extensive,MPFM: Cross Multi-Domain Prototype Flow Matching for Log Anomaly Detection,,Unknown,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.9181,0.52135,0.0,https://icml.cc/virtual/2026/poster/66780,
65328,7,reinforcement learning / reinforcement / policy / rl,Geometric Coherence Learning for Structuring Value Functions in Plain MDPs,Reinforcement Learning->Planning,Reinforcement Learning,"Agents, tools, and computer use; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.77423,0.56363,0.0,https://icml.cc/virtual/2026/poster/65328,
66069,6,reasoning / reinforcement / rl / reinforcement learning,POLIA: Policy Optimization with Visual-Object-Level Intrinsic Advantage for Multimodal Reasoning,Reinforcement Learning->Everything Else,Reinforcement Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.83405,0.54524,0.0,https://icml.cc/virtual/2026/poster/66069,
63841,4,visual / multimodal / reasoning / vision,RuCL: Stratified Rubric-Based Curriculum Learning for Multimodal Large Language Model Reasoning,Applications->Everything Else,Applications,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,23,19,0,0.0577,0.81153,0.55202,0.02883,https://icml.cc/virtual/2026/poster/63841,https://www.alphaxiv.org/abs/2602.21628
67187,28,position / ai / position paper / argues,Position: Adversarial ML for LLMs Is Not Making Any Progress,,Unknown,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,34,6,0,0.0477,0.77359,0.56383,0.02383,https://icml.cc/virtual/2026/poster/67187,https://www.alphaxiv.org/abs/2502.02260
60718,7,reinforcement learning / reinforcement / policy / rl,RL-SPH: Learning to Achieve Feasible Solutions for Integer Linear Programs,Optimization->Discrete and Combinatorial Optimization,Optimization,"RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,7,0,0,0.0077,0.97017,0.50757,0.00386,https://icml.cc/virtual/2026/poster/60718,https://www.alphaxiv.org/abs/2411.19517
67091,28,position / ai / position paper / argues,Position: LLMs can't jump,Social Aspects->Everything Else,Social Aspects,"AI for science, health, and biology; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.69248,0.59085,0.0,https://icml.cc/virtual/2026/poster/67091,
66682,20,code / anonymous / 4open science / 4open,$G^2$-Reader: Dual Evolving Graphs for Multimodal Document QA,,Unknown,"Agents, tools, and computer use; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,14,2,6,0.408,0.88005,0.5319,0.00941,https://icml.cc/virtual/2026/poster/66682,https://www.alphaxiv.org/abs/2601.22055
60588,23,interpretability / accountability / transparency / transparency interpretability,DAVE: Distribution-aware Attribution via ViT Gradient Decomposition,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,9,7,0,0.0218,0.80209,0.55491,0.01091,https://icml.cc/virtual/2026/poster/60588,https://www.alphaxiv.org/abs/2602.06613
66614,4,visual / multimodal / reasoning / vision,Text Before Vision: Staged Knowledge Injection Matters for Agentic RLVR in Ultra-High-Resolution Remote Sensing Understanding,,Unknown,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,13,2,16,0.5844,0.84503,0.542,0.00886,https://icml.cc/virtual/2026/poster/66614,https://www.alphaxiv.org/abs/2602.14225
66530,1,language / language models / llms / large language,ProbeLLM: Automating Principled Diagnosis of LLM Failures,,Unknown,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,5,5,17,0.5921,0.9023,0.52568,0.00701,https://icml.cc/virtual/2026/poster/66530,https://www.alphaxiv.org/abs/2602.12966
66452,17,representation / machine learning / machine / general,Extracting alignment data in open models,,Unknown,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,74,15,0,0.1071,0.92833,0.51858,0.05353,https://icml.cc/virtual/2026/poster/66452,https://www.alphaxiv.org/abs/2510.18554
66384,24,preference / reward / preferences / preference optimization,Mitigating Reward Hacking in LLM-based Recommendation: A Preference Optimization Approach,,Unknown,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.68021,0.59516,0.0,https://icml.cc/virtual/2026/poster/66384,
66108,17,representation / machine learning / machine / general,Towards Robust Human-AI Complementarity under Uncertainty,,Unknown,"Memorization, evaluation, and generalization",false,,0,0,0,0.0,0.94352,0.51453,0.0,https://icml.cc/virtual/2026/poster/66108,
66092,4,visual / multimodal / reasoning / vision,FutureOmni: Evaluating Future Forecasting from Omni-Modal Context for Multimodal LLMs,,Unknown,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,31,6,25,0.696,0.83954,0.54362,0.02218,https://icml.cc/virtual/2026/poster/66092,https://www.alphaxiv.org/abs/2601.13836
66039,25,cross / semantic / label / extensive,Calibrated Multimodal Representation Learning with Missing Modalities,,Unknown,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,13,0,0,0.0143,0.87676,0.53283,0.00716,https://icml.cc/virtual/2026/poster/66039,https://www.alphaxiv.org/abs/2511.12034
66805,17,representation / machine learning / machine / general,Faithful Relational Reasoning with Region-based Embeddings: Expressivity of Convex Coordinate-wise Models,Theory->Everything Else,Theory,"LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,0,0,0,0.0,0.93335,0.51724,0.0,https://icml.cc/virtual/2026/poster/66805,
65705,11,agent / agents / multi agent / multi,Agentic Confidence Calibration,,Unknown,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization",false,,32,10,0,0.0523,0.78734,0.55949,0.02613,https://icml.cc/virtual/2026/poster/65705,https://www.alphaxiv.org/abs/2601.15778
61897,9,theory / algorithm / optimal / regret,Column Thresholding for Sparse Spiked Wigner Models: Improved Signal Strength Requirements,Probabilistic Methods->Spectral Methods,Probabilistic Methods,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.82499,0.54795,0.0,https://icml.cc/virtual/2026/poster/61897,
64942,3,diffusion / generative / diffusion models / generative models,Scalable Single-Cell Gene Expression Generation with Latent Diffusion Models,,Unknown,"Agents, tools, and computer use; Diffusion, flow, and generative modeling",false,,4,0,0,0.0044,0.88831,0.52957,0.0022,https://icml.cc/virtual/2026/poster/64942,https://www.alphaxiv.org/abs/2511.02986
64792,11,agent / agents / multi agent / multi,Architecture Matters for Multi-Agent Security,Social Aspects->Security,Social Aspects,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,5,6,5,0.3741,0.74044,0.57457,0.00786,https://icml.cc/virtual/2026/poster/64792,https://www.alphaxiv.org/abs/2604.23459
64289,0,video / video generation / videos / temporal,LOVE: Benchmarking and Evaluating Text-to-Video Generation and Video-to-Text Interpretation,,Unknown,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,4,2,0,0.0078,0.73612,0.576,0.0039,https://icml.cc/virtual/2026/poster/64289,https://www.alphaxiv.org/abs/2505.12098
66814,3,diffusion / generative / diffusion models / generative models,Generative Modeling of Discrete Latent Structures via Dynamic Policy Gradients,Probabilistic Methods->Structure Learning,Probabilistic Methods,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Theory, optimization, and sampling",false,,0,1,0,0.0017,0.88351,0.53092,0.00085,https://icml.cc/virtual/2026/poster/66814,https://www.alphaxiv.org/abs/2606.07400
64153,6,reasoning / reinforcement / rl / reinforcement learning,Experience Augmented Policy Optimization for LLM Reasoning,,Unknown,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.69664,0.5894,0.0,https://icml.cc/virtual/2026/poster/64153,
66544,21,quantization / kv / memory / cache,FPTQuant: Function-Preserving Transforms for LLM Quantization,Deep Learning->Everything Else,Deep Learning,"Interpretability and mechanistic analysis; Systems, efficiency, and compression",false,,12,3,0,0.0183,0.79532,0.557,0.00916,https://icml.cc/virtual/2026/poster/66544,https://www.alphaxiv.org/abs/2506.04985
63828,17,representation / machine learning / machine / general,Text Has Curvature,,Unknown,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion language models; Systems, efficiency, and compression",false,,8,5,0,0.0173,0.92806,0.51865,0.00866,https://icml.cc/virtual/2026/poster/63828,https://www.alphaxiv.org/abs/2602.13418
63777,2,attacks / attack / safety / adversarial,Localize and Neutralize: Gradient-Guided Token Suppression Against Visual Prompt Injection Attack,,Unknown,"Agents, tools, and computer use; Diffusion language models; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.72992,0.57806,0.0,https://icml.cc/virtual/2026/poster/63777,
62804,17,representation / machine learning / machine / general,SemRep: Code Transformation with Semantics-Preserving Representations,General Machine Learning->Representation Learning,General Machine Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.89434,0.52789,0.0,https://icml.cc/virtual/2026/poster/62804,
65605,1,language / language models / llms / large language,Revisiting Anisotropy in Language Transformers: The Geometry of Learning Dynamics,Deep Learning->Large Language Models,Deep Learning,Interpretability and mechanistic analysis; LLM reasoning and test-time compute,false,,1,0,0,0.0011,0.91567,0.52201,0.00055,https://icml.cc/virtual/2026/poster/65605,https://www.alphaxiv.org/abs/2604.08764
63662,4,visual / multimodal / reasoning / vision,VisualPuzzles: Decoupling Multimodal Reasoning Evaluation from Domain Knowledge,,Unknown,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,96,3,0,0.1109,0.80936,0.55268,0.05544,https://icml.cc/virtual/2026/poster/63662,https://www.alphaxiv.org/abs/2504.10342
64891,22,gradient / networks / optimization / neural networks,Geometric Convergence of Gauss–Newton for Neural Networks: Riemannian Geometry and Adaptive Damping,,Unknown,"Agents, tools, and computer use; Theory, optimization, and sampling",false,,0,0,0,0.0,0.7676,0.56574,0.0,https://icml.cc/virtual/2026/poster/64891,
63518,3,diffusion / generative / diffusion models / generative models,Training-Free Distribution Adaptation for Diffusion Models via Maximum Mean Discrepancy Guidance,,Unknown,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,10,4,0,0.0178,0.81109,0.55215,0.00891,https://icml.cc/virtual/2026/poster/63518,https://www.alphaxiv.org/abs/2601.08379
