event_id,semantic_cluster_id,semantic_cluster_label,lexical_cluster_id,lexical_cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,semantic_distance,semantic_centrality,semantic_x,semantic_y,attention_score,url,alphaxiv_url
65344,16,action / robotics / vla / applications robotics,19,action / vla / language action / vision language,Motion Dynamics Learning for Few-Shot Embodied Adaptation,Applications->Computer Vision,Applications,"Multimodal, vision-language, and video; Robotics and world models",false,,0,0,0,0.0,0.56961,0.6371,0.100974,-0.16838,0.0,https://icml.cc/virtual/2026/poster/65344,
66053,16,action / robotics / vla / applications robotics,11,agent / agents / multi agent / multi,Continual GUI Agents,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Multimodal, vision-language, and video",false,,30,4,13,0.5677,0.76979,0.56504,-0.095435,-0.04468,0.01993,https://icml.cc/virtual/2026/poster/66053,https://www.alphaxiv.org/abs/2601.20732
62867,31,federated / federated learning / clients / client,25,cross / semantic / label / extensive,Fair-FedMOE: Group-Fair One-Shot Federated Learning via Prototype-Guided Experts for Medical Imaging Analysis,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.69074,0.59146,0.086596,0.024415,0.0,https://icml.cc/virtual/2026/poster/62867,
61692,0,multimodal / visual / modal / modality,4,visual / multimodal / reasoning / vision,Rethinking Genomic Modeling Through Optical Character Recognition,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,8,0,0,0.0088,0.85627,0.53871,0.139436,-0.268962,0.00441,https://icml.cc/virtual/2026/poster/61692,https://www.alphaxiv.org/abs/2602.02014
64000,0,multimodal / visual / modal / modality,4,visual / multimodal / reasoning / vision,Zero-Shot Rankability: Revealing Latent Ordinal Structure in Multimodal Large Language Models via Language,Deep Learning->Foundation Models,Deep Learning,"Interpretability and mechanistic analysis; Multimodal, vision-language, and video",false,,0,0,0,0.0,0.67609,0.59663,0.012723,-0.322077,0.0,https://icml.cc/virtual/2026/poster/64000,
66752,11,reasoning / language / large language / language models,20,code / anonymous / 4open science / 4open,DTKG: Dual-Track Knowledge Graph-Verified Reasoning Framework for Multi-Hop QA,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,0,1,0,0.0017,0.66961,0.59894,-0.268169,-0.151916,0.00085,https://icml.cc/virtual/2026/poster/66752,https://www.alphaxiv.org/abs/2510.16302
67130,16,action / robotics / vla / applications robotics,28,position / ai / position paper / argues,Position: Modular Safety Guardrails Are Necessary for Foundation-Model-Enabled Robots in the Real World,Applications->Robotics,Applications,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk",false,,4,8,0,0.018,0.80103,0.55524,-0.246142,0.022444,0.00901,https://icml.cc/virtual/2026/poster/67130,https://www.alphaxiv.org/abs/2602.04056
66064,33,regret / online / bandits / algorithm,9,theory / algorithm / optimal / regret,A Direct Approach for Handling Contextual Bandits with Latent State Dynamics,Theory->Online Learning and Bandits,Theory,"Theory, optimization, and sampling",false,,0,0,0,0.0,0.62985,0.61355,-0.150474,0.470852,0.0,https://icml.cc/virtual/2026/poster/66064,https://www.alphaxiv.org/abs/2604.08149
67079,37,ai / position / social / position paper,28,position / ai / position paper / argues,Position: Benchmarks for Vision–Language Models in Urban Perception Should Be Reliability-Aware and Negotiated,Applications->Social Sciences,Applications,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,1,1,0,0.0028,0.8193,0.54966,-0.123632,-0.157001,0.0014,https://icml.cc/virtual/2026/poster/67079,https://www.alphaxiv.org/abs/2606.00871
65039,39,time series / series / forecasting / time,18,time series / series / time / forecasting,Benchmarking Physics-Informed Time-Series Models for Operational Global Station Weather Forecasting,Applications->Time Series,Applications,"AI for science, health, and biology; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,3,1,0,0.005,0.70905,0.58512,0.131951,0.061465,0.0025,https://icml.cc/virtual/2026/poster/65039,https://www.alphaxiv.org/abs/2406.14399
65218,36,detection / vision / image / robustness,25,cross / semantic / label / extensive,GenShield: Unified Detection and Artifact Correction for AI-Generated Images,,Unknown,"Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,14,15,93,0.9496,0.71069,0.58456,0.085922,-0.207447,0.02047,https://icml.cc/virtual/2026/poster/65218,https://www.alphaxiv.org/abs/2605.16122
66652,18,geometric / representation / geometry / representations,25,cross / semantic / label / extensive,OPTION: Optimal Transport–Guided Flow Matching for Incomplete and Unaligned Multi-View Clustering,General Machine Learning->Clustering,General Machine Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.72185,0.58077,0.414147,-0.069836,0.0,https://icml.cc/virtual/2026/poster/66652,
64502,22,visual / vision / reasoning / video,25,cross / semantic / label / extensive,MobileFusion: Mobile-Friendly Infrared and Visible Image Fusion via Structural Re-parameterization,Applications->Computer Vision,Applications,"Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,0,0,0,0.0,0.73194,0.57739,0.208363,-0.315536,0.0,https://icml.cc/virtual/2026/poster/64502,
64100,25,3d / video / motion / applications computer,0,video / video generation / videos / temporal,VAnim: Rendering-Aware Sparse State Modeling for Structure-Preserving Vector Animation,Deep Learning->Generative Models and Autoencoders,Deep Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,6,16,0,0.0338,0.70952,0.58496,0.122219,-0.217133,0.01691,https://icml.cc/virtual/2026/poster/64100,https://www.alphaxiv.org/abs/2605.01517
64368,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,SMAC: Score-Matched Actor-Critics for Robust Offline-to-Online Transfer,Reinforcement Learning->Batch/Offline,Reinforcement Learning,"RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,6,0,0,0.0066,0.68474,0.59356,-0.15959,0.26562,0.00331,https://icml.cc/virtual/2026/poster/64368,https://www.alphaxiv.org/abs/2602.17632
63368,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,SPAR: Support-Preserving Action Rectification,Reinforcement Learning->Batch/Offline,Reinforcement Learning,"Diffusion, flow, and generative modeling; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,2,0,0,0.0022,0.65263,0.6051,0.027794,0.079085,0.0011,https://icml.cc/virtual/2026/poster/63368,https://www.alphaxiv.org/abs/2605.27877
61973,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Bottleneck-Guided Spectral Subgoals For Offline Goal-Conditioned RL,Reinforcement Learning->Batch/Offline,Reinforcement Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.67711,0.59626,-0.084015,0.200508,0.0,https://icml.cc/virtual/2026/poster/61973,
61536,30,agent / multi / search / agents,11,agent / agents / multi agent / multi,HiMAP-Travel: Hierarchical Multi-Agent Planning for Long-Horizon Constrained Travel,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards",false,,5,8,0,0.0191,0.67272,0.59783,-0.241581,-0.007273,0.00956,https://icml.cc/virtual/2026/poster/61536,https://www.alphaxiv.org/abs/2603.04750
61812,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Q-SAM: Unlocking Sharpness-Aware Minimization for Generalization in Offline Reinforcement Learning,Reinforcement Learning->Batch/Offline,Reinforcement Learning,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.64013,0.60971,-0.038288,0.211749,0.0,https://icml.cc/virtual/2026/poster/61812,
61532,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Towards Efficient and Expressive Offline RL via Flow-Anchored Noise-conditioned Q-Learning,Reinforcement Learning->Batch/Offline,Reinforcement Learning,"Diffusion, flow, and generative modeling; RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,17,3,3,0.3011,0.60922,0.62142,-0.030772,0.193655,0.01192,https://icml.cc/virtual/2026/poster/61532,https://www.alphaxiv.org/abs/2605.01663
61425,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,SVL: Goal-Conditioned Reinforcement Learning as Survival Learning,Reinforcement Learning->Batch/Offline,Reinforcement Learning,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,4,12,0,0.0248,0.67492,0.59704,-0.108956,0.194926,0.01241,https://icml.cc/virtual/2026/poster/61425,https://www.alphaxiv.org/abs/2604.17551
63217,33,regret / online / bandits / algorithm,9,theory / algorithm / optimal / regret,BFTS: Thompson Sampling with Bayesian Additive Regression Trees,"General Machine Learning->Online Learning, Active Learning and Bandits",General Machine Learning,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,3,0,0,0.0033,0.66954,0.59897,-0.096271,0.370419,0.00165,https://icml.cc/virtual/2026/poster/63217,https://www.alphaxiv.org/abs/2602.07767
60569,16,action / robotics / vla / applications robotics,0,video / video generation / videos / temporal,Learning to Watch: Active Video Anomaly Understanding via Interleaved Policy Optimization,,Unknown,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.70021,0.58816,-0.100497,-0.069266,0.0,https://icml.cc/virtual/2026/poster/60569,
66084,22,visual / vision / reasoning / video,4,visual / multimodal / reasoning / vision,Discriminative Visual Process Rewards for Scaling Thinking at Test-Time with Images,,Unknown,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,0,0,0,0.0,0.58774,0.62982,-0.139588,-0.3595,0.0,https://icml.cc/virtual/2026/poster/66084,
61137,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Improving Diffusion Planners by Self-Supervised Action Gating with Energies,Reinforcement Learning->Batch/Offline,Reinforcement Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk",false,,8,10,0,0.0258,0.64826,0.6067,-0.059792,0.068846,0.01291,https://icml.cc/virtual/2026/poster/61137,https://www.alphaxiv.org/abs/2603.02650
60708,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Geometric Control of Out-of-Distribution Shift in Safe Offline RL,Reinforcement Learning->Batch/Offline,Reinforcement Learning,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.68463,0.5936,0.138265,0.215662,0.0,https://icml.cc/virtual/2026/poster/60708,
66379,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Boosting CVaR Policy Optimization with Quantile Gradients,Reinforcement Learning->Deep RL,Reinforcement Learning,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.66542,0.60045,-0.030228,0.254227,0.0,https://icml.cc/virtual/2026/poster/66379,https://www.alphaxiv.org/abs/2601.22100
66091,16,action / robotics / vla / applications robotics,19,action / vla / language action / vision language,From Imagined Futures to Executable Actions: Mixture of Latent Actions for Robot Manipulation,Applications->Robotics,Applications,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models",false,,32,5,11,0.5407,0.55335,0.64377,-0.0201,-0.213312,0.02188,https://icml.cc/virtual/2026/poster/66091,https://www.alphaxiv.org/abs/2605.12167
67220,37,ai / position / social / position paper,28,position / ai / position paper / argues,Position: AI Evaluations Should be Grounded on a Theory of Capability,General Machine Learning->Evaluation,General Machine Learning,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,1,0,0,0.0011,0.76498,0.56658,-0.20834,0.127239,0.00055,https://icml.cc/virtual/2026/poster/67220,https://www.alphaxiv.org/abs/2509.19590
63664,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Stabilizing the Q-Gradient Field for Policy Smoothness in Actor-Critic Methods,Reinforcement Learning->Deep RL,Reinforcement Learning,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",true,,2,0,0,1.5022,0.68915,0.59202,0.053978,0.274065,0.0011,https://icml.cc/virtual/2026/poster/63664,https://www.alphaxiv.org/abs/2601.22970
63397,4,reinforcement learning / reinforcement / policy / rl,16,physics / pde / equations / pdes,Cardinality-Invariant Neural Operator Policies for Scalable PDE Control,Reinforcement Learning->Multi-agent,Reinforcement Learning,"Agents, tools, and computer use; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,1,2,0,0.0045,0.75041,0.57129,0.053484,0.260224,0.00225,https://icml.cc/virtual/2026/poster/63397,https://www.alphaxiv.org/abs/2605.25867
61502,2,reward / reinforcement learning / reinforcement / rewards,11,agent / agents / multi agent / multi,From Interaction Trajectories to Prompt Rules: Credit Assignment for Multi-Agent Prompt Optimization,Reinforcement Learning->Multi-agent,Reinforcement Learning,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.66878,0.59924,-0.403378,0.052215,0.0,https://icml.cc/virtual/2026/poster/61502,
65049,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Posterior Behavioral Cloning: Pretraining BC Policies for Efficient RL Finetuning,Reinforcement Learning->Online,Reinforcement Learning,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models",false,,42,10,0,0.0633,0.69593,0.58965,-0.276805,0.134304,0.03164,https://icml.cc/virtual/2026/poster/65049,https://www.alphaxiv.org/abs/2512.16911
63301,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Bridging Scaling Laws to On-Policy Reinforcement Learning via Adaptive Batch Scaling,Reinforcement Learning->Online,Reinforcement Learning,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.70249,0.58738,0.019239,0.11131,0.0,https://icml.cc/virtual/2026/poster/63301,
64501,20,transformers / attention / transformer / softmax,14,attention / transformers / transformer / context,Softmax as Linear Attention in the Large-Prompt Regime: a Measure-based Perspective,Deep Learning->Theory,Deep Learning,"Theory, optimization, and sampling",false,,7,0,0,0.0077,0.62534,0.61526,0.06497,0.04586,0.00386,https://icml.cc/virtual/2026/poster/64501,https://www.alphaxiv.org/abs/2512.11784
61363,33,regret / online / bandits / algorithm,7,reinforcement learning / reinforcement / policy / rl,Fast Non-Episodic Finite-Horizon RL with K-Step Lookahead Thresholding,Reinforcement Learning->Online,Reinforcement Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,1,0,0,0.0011,0.67939,0.59545,-0.075673,0.412407,0.00055,https://icml.cc/virtual/2026/poster/61363,https://www.alphaxiv.org/abs/2602.00781
61354,23,privacy / private / dp / aspects privacy,26,privacy / private / dp / aspects privacy,Improved Bounds for Private and Robust Alignment,Reinforcement Learning->Online,Reinforcement Learning,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,18,0,0,0.0198,0.72885,0.57842,-0.15793,0.345371,0.00992,https://icml.cc/virtual/2026/poster/61354,https://www.alphaxiv.org/abs/2512.23816
61573,4,reinforcement learning / reinforcement / policy / rl,9,theory / algorithm / optimal / regret,Recursive Monte-Carlo Tree Search,Reinforcement Learning->Planning,Reinforcement Learning,"Agents, tools, and computer use; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.71786,0.58212,-0.144671,0.331968,0.0,https://icml.cc/virtual/2026/poster/61573,
66428,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,HodgeFlow Policy Search by Topologically Dissecting Temporal-Difference Signals in Non-Markovian Environments,Reinforcement Learning->Policy Search,Reinforcement Learning,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,0,0,0,0.0,0.78249,0.56101,0.088864,0.3127,0.0,https://icml.cc/virtual/2026/poster/66428,
62960,4,reinforcement learning / reinforcement / policy / rl,7,reinforcement learning / reinforcement / policy / rl,Time-Consistent Robust Multi-Objective Reinforcement Learning via a Bellman–Isaacs Weight-Adversary Recursion,Reinforcement Learning->Everything Else,Reinforcement Learning,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.71911,0.58169,-0.105409,0.394357,0.0,https://icml.cc/virtual/2026/poster/62960,
68788,7,theory / regression / bounds / risk,17,representation / machine learning / machine / general,Optimization with Access to Auxiliary Information,,Unknown,"Theory, optimization, and sampling",false,,9,0,0,0.0099,0.70823,0.5854,0.161025,0.266599,0.00496,https://icml.cc/virtual/2026/poster/68788,https://www.alphaxiv.org/abs/2206.00395
67112,37,ai / position / social / position paper,28,position / ai / position paper / argues,Position: AI Evaluation Should Work With Humans,,Unknown,"Agents, tools, and computer use; Memorization, evaluation, and generalization",false,,0,0,0,0.0,0.83167,0.54595,-0.228084,0.084947,0.0,https://icml.cc/virtual/2026/poster/67112,
63370,7,theory / regression / bounds / risk,17,representation / machine learning / machine / general,Fair Decisions from Calibrated Scores: Achieving Optimal Classification While Satisfying Sufficiency,Social Aspects->Fairness,Social Aspects,"Safety, alignment, governance, and risk",false,,1,0,0,0.0011,0.8558,0.53885,-0.048815,0.330707,0.00055,https://icml.cc/virtual/2026/poster/63370,https://www.alphaxiv.org/abs/2602.07285
60886,33,regret / online / bandits / algorithm,9,theory / algorithm / optimal / regret,Learning-Augmented Online Covering Problems,,Unknown,"Theory, optimization, and sampling",false,,3,0,0,0.0033,0.82584,0.54769,-0.074163,0.44641,0.00165,https://icml.cc/virtual/2026/poster/60886,https://www.alphaxiv.org/abs/2507.06032
66422,32,bayesian / probabilistic / posterior / probabilistic methods,9,theory / algorithm / optimal / regret,Subgroup Discovery with the Cox Model,Theory->Everything Else,Theory,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,3,5,0,0.0118,0.86406,0.53646,0.007178,0.235932,0.0059,https://icml.cc/virtual/2026/poster/66422,https://www.alphaxiv.org/abs/2512.20762
66196,22,visual / vision / reasoning / video,25,cross / semantic / label / extensive,AREA: Attribute Extraction and Aggregation for CLIP-Based Class-Incremental Learning,,Unknown,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,8,11,9,0.488,0.72658,0.57918,0.002845,-0.243142,0.01376,https://icml.cc/virtual/2026/poster/66196,https://www.alphaxiv.org/abs/2605.28809
66097,26,networks / training / deep / gradient,22,gradient / networks / optimization / neural networks,"Theoretical Analysis of Sparse Optimization with Reparameterization, Weight Decay, and Adaptive Learning Rate",,Unknown,"Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,5,2,0,0.0089,0.77358,0.56383,0.281761,0.1581,0.00446,https://icml.cc/virtual/2026/poster/66097,https://www.alphaxiv.org/abs/2605.25134
65735,26,networks / training / deep / gradient,12,tuning / fine tuning / fine / lora,BAS: Bridging Adam and SignSGD for Memory-Efficient LLM Training,,Unknown,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.70342,0.58705,0.059656,-0.06578,0.0,https://icml.cc/virtual/2026/poster/65735,
65566,25,3d / video / motion / applications computer,0,video / video generation / videos / temporal,Flex-Forcing: Towards a Unified Autoregressive and Bidirectional Video Diffusion Model,,Unknown,"Agents, tools, and computer use; Causality and data-centric ML; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.63537,0.61148,0.292159,-0.228023,0.0,https://icml.cc/virtual/2026/poster/65566,
61346,18,geometric / representation / geometry / representations,17,representation / machine learning / machine / general,Aligning Datasets and Models for Weight Space Learning,Deep Learning->Other Representation Learning,Deep Learning,Other / uncategorized,false,,0,0,0,0.0,0.69569,0.58973,0.108418,-0.215425,0.0,https://icml.cc/virtual/2026/poster/61346,
65336,25,3d / video / motion / applications computer,25,cross / semantic / label / extensive,SkelHCC: A Hyperbolic CLIP-Driven Cache Adaptation Framework for Skeleton-based One-Shot Action Recognition,,Unknown,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,8,0,1,0.1474,0.76481,0.56663,0.151221,-0.199052,0.00441,https://icml.cc/virtual/2026/poster/65336,https://www.alphaxiv.org/abs/2606.03610
65064,24,language / language models / llms / large language,12,tuning / fine tuning / fine / lora,FlatLand: Personalized Graph Federated Learning via Tailored Lorentz Space,,Unknown,"Causality and data-centric ML; Systems, efficiency, and compression",true,,0,0,0,1.5,0.74502,0.57306,-0.150391,-0.015941,0.0,https://icml.cc/virtual/2026/poster/65064,
64522,35,reasoning / rl / reinforcement / reinforcement learning,6,reasoning / reinforcement / rl / reinforcement learning,PRM-PBE: Process Reward Model for Reinforcement Learning in Programming-by-Example,,Unknown,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.63455,0.61179,-0.332783,-0.01057,0.0,https://icml.cc/virtual/2026/poster/64522,
64491,23,privacy / private / dp / aspects privacy,26,privacy / private / dp / aspects privacy,Censoring with Plausible Deniability: Asymmetric Local Privacy for Multi-Category CDF Estimation,,Unknown,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.70148,0.58773,0.152139,0.366968,0.0,https://icml.cc/virtual/2026/poster/64491,
64254,22,visual / vision / reasoning / video,4,visual / multimodal / reasoning / vision,ActiveScope: Actively Seeking and Correcting Perception for MLLMs,,Unknown,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.67115,0.59839,-0.058507,-0.316765,0.0,https://icml.cc/virtual/2026/poster/64254,
64167,2,reward / reinforcement learning / reinforcement / rewards,6,reasoning / reinforcement / rl / reinforcement learning,Implicit Turn-Wise Policy Optimization for Proactive User-LLM Interaction,,Unknown,"AI for science, health, and biology; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,3,0,4,0.3252,0.68911,0.59203,-0.27886,0.073766,0.00165,https://icml.cc/virtual/2026/poster/64167,https://www.alphaxiv.org/abs/2603.23550
66173,13,dynamics / networks / latent / dynamical,18,time series / series / time / forecasting,From Teacher Pathways to Invariant Manifolds: Consensus Subspace Distillation for TSFMs,Applications->Time Series,Applications,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.77685,0.56279,0.298373,0.053229,0.0,https://icml.cc/virtual/2026/poster/66173,
64159,24,language / language models / llms / large language,12,tuning / fine tuning / fine / lora,LOZO+: Provably Efficient Zeroth-Order Fine-Tuning via Greedy Low-Rank Subspace Selection,,Unknown,"Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.78375,0.56062,-0.00325,0.040881,0.0,https://icml.cc/virtual/2026/poster/64159,
66179,28,convergence / optimization / stochastic / convex,9,theory / algorithm / optimal / regret,UNIVERSAL REPRESENTATION OF GENERALIZED CONVEX FUNCTIONS AND THEIR GRADIENTS,Theory->Optimization,Theory,"Theory, optimization, and sampling",false,,2,0,0,0.0022,0.81283,0.55162,0.168963,0.413076,0.0011,https://icml.cc/virtual/2026/poster/66179,https://www.alphaxiv.org/abs/2509.04477
60608,8,diffusion / sampling / diffusion models / generative,15,physics / chemistry / earth / applications chemistry,WFR-MFM: One-Step Inference for Dynamic Unbalanced OT,"Applications->Chemistry, Physics, and Earth Sciences",Applications,"AI for science, health, and biology; Diffusion, flow, and generative modeling",false,,4,1,0,0.0061,0.78,0.5618,0.316129,0.061206,0.00305,https://icml.cc/virtual/2026/poster/60608,https://www.alphaxiv.org/abs/2601.20606
63894,16,action / robotics / vla / applications robotics,19,action / vla / language action / vision language,iWorld-Bench: A Benchmark for Interactive World Models with a Unified Action Generation Framework,,Unknown,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models",false,,28,4,14,0.5793,0.63403,0.61198,-0.109994,-0.20812,0.01883,https://icml.cc/virtual/2026/poster/63894,https://www.alphaxiv.org/abs/2605.03941
63851,38,quantum / matrix / optimization / algorithm,9,theory / algorithm / optimal / regret,Accelerating Regression Tasks with Quantum Algorithms,,Unknown,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,1,0,0,0.0011,0.62355,0.61593,0.150718,0.240297,0.00055,https://icml.cc/virtual/2026/poster/63851,https://www.alphaxiv.org/abs/2509.24757
63468,24,language / language models / llms / large language,12,tuning / fine tuning / fine / lora,Annotations Mitigate Post-Training Mode Collapse,,Unknown,"Agents, tools, and computer use; Causality and data-centric ML; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,15,7,0,0.0284,0.70997,0.5848,-0.17008,-0.168655,0.01422,https://icml.cc/virtual/2026/poster/63468,https://www.alphaxiv.org/abs/2605.09995
63410,24,language / language models / llms / large language,1,language / language models / llms / large language,Rethinking Personalization in Large Language Models at the Token Level,,Unknown,Causality and data-centric ML; LLM reasoning and test-time compute,false,,4,0,0,0.0044,0.67756,0.5961,-0.222362,-0.094253,0.0022,https://icml.cc/virtual/2026/poster/63410,https://www.alphaxiv.org/abs/2603.06595
62574,24,language / language models / llms / large language,13,scaling / test time / test / time,InfoLaw: Information Scaling Laws for Large Language Models with Quality-Weighted Mixture Data and Repetition,,Unknown,Other / uncategorized,false,,8,1,0,0.0105,0.75495,0.56982,-0.117103,0.02396,0.00526,https://icml.cc/virtual/2026/poster/62574,https://www.alphaxiv.org/abs/2605.02364
