sprint,sprint_rank,global_review_rank,event_id,title,area,subarea,target_claims,review_phase,note_status,claim_overlay_keys,area_overlay_keys,contribution_prompt,method_prompt,evidence_prompt,taxonomy_prompt,claim_prompt,artifact_prompt,reviewer_warning,suggested_note_seed,signals,method_families,evaluation_settings,abstract_excerpt,claim_packet_links,claim_dossier_links,area_packet_link,area_briefing_link,icml_url,alphaxiv_url,github_url,brief_path
sprint_02,6,78,65709,A Very Big Video Reasoning Suite,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,C05,public_program_divergence,not_started,C05::65709 | C06::65709,"Multimodal, Vision, and Perception::65709","Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Check whether high-attention ICML multimodal papers look more like ICLR/NeurIPS-style vision work or ICML-style ML methods. | Check whether broad arXiv-growth terms correspond to the paper's actual contribution.,Decide supports / weakens / complicates / not_applicable for C05.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C05.",votes=159; github_stars=25; evidence=medium,Reasoning / test-time compute; Agents / tool use; Causal / data-centric,math/code/verifiable; vision/video; language/llm,"Video reasoning grounds intelligence in spatiotemporally consistent visual environments that go beyond what text can naturally capture, enabling intuitive reasoning over motion, interaction, and causality. Rapid progress in video models has focused primarily on visual quality. Systematically studying video reasoning and its scaling behavior suffers from a lack of video reasoning (training) data. To address this gap, we introduce the Very Big Video Reasoning (VBVR) Dataset, an unprecedentedly...",reports/claim_validation_packets/c05-neighboring-venue-contrast.md; reports/claim_validation_packets/c06-external-trend-context.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md; reports/claim_evidence_dossiers/c06-external-trend-context.md,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/65709,https://www.alphaxiv.org/abs/2602.20159,https://github.com/Video-Reason/VBVR-Wan2.2,reports/review_reading_briefs/65709-a-very-big-video-reasoning-suite.md
sprint_02,7,79,62726,Bad Seeing or Bad Thinking? Rewarding Perception for Multimodal Reasoning,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,C05,priority_area_depth,not_started,C05::62726,"Multimodal, Vision, and Perception::62726","Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Check whether each subarea behaves differently from the aggregate underweight claim.,Decide supports / weakens / complicates / not_applicable for C05.,No GitHub URL in metadata; record none/not_applicable unless the PDF shows a release.,,"Contribution check: Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C05.",oral; votes=21; evidence=medium,RL / policy optimization; Reasoning / test-time compute; Agents / tool use,vision/video; language/llm,"Achieving robust perception-reasoning synergy is a central goal for advanced Vision-Language Models (VLMs). Recent advancements have pursued this goal via architectural designs or agentic workflows. However, these approaches are often limited by static textual reasoning or complicated by the significant compute and engineering burden of external agentic complexity. Worse, this heavy investment does not yield proportional gains, often witnessing a ""seesaw effect"" on perception and reasoning....",reports/claim_validation_packets/c05-neighboring-venue-contrast.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/62726,https://www.alphaxiv.org/abs/2605.14054,,reports/review_reading_briefs/62726-bad-seeing-or-bad-thinking-rewarding-perception-for-multimodal-reasoni.md
sprint_02,8,81,61757,World Guidance: World Modeling in Condition Space for Action Generation,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_program_divergence,not_started,C04::61757,"Robotics, Embodiment, and World Models::61757","Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.","Classify the source of public attention: benchmark, demo, artifact, model release, or hype.",Decide supports / weakens / complicates / not_applicable for C04.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C04.",votes=108; github_stars=147; evidence=low,,vision/video; robotics/embodied; language/llm; theory/synthetic,"Leveraging future observation modeling to facilitate action generation presents a promising avenue for enhancing the capabilities of Vision-Language-Action (VLA) models. However, existing approaches struggle to strike a balance between maintaining efficient, predictable future representations and preserving sufficient fine-grained information to guide precise action generation. To address this limitation, we propose WoG (World Guidance), a framework that maps future observations into compact...",reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,reports/validation_packets/robotics-embodiment-and-world-models.md,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/61757,https://www.alphaxiv.org/abs/2602.22010,https://github.com/Selen-Suyue/WoG,reports/review_reading_briefs/61757-world-guidance-world-modeling-in-condition-space-for-action-generation.md
sprint_02,9,82,64904,Temporal Straightening for Latent Planning,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_program_divergence,not_started,C04::64904,"Robotics, Embodiment, and World Models::64904","Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.","Classify the source of public attention: benchmark, demo, artifact, model release, or hype.",Decide supports / weakens / complicates / not_applicable for C04.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C04.",votes=202; github_stars=92; evidence=very_low,,,"Learning good representations is essential for latent planning with world models. While pretrained visual encoders provide strong visual features, they are not tailored to planning and contain substantial information which is irrelevant to planning. Inspired by the perceptual straightening hypothesis in human visual processing, we introduce temporal straightening for representation learning in latent planning. We add a lightweight projector on top of a pretrained visual encoder to map to a...",reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,reports/validation_packets/robotics-embodiment-and-world-models.md,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/64904,https://www.alphaxiv.org/abs/2603.12231,https://github.com/agentic-learning-ai-lab/temporal-straightening,reports/review_reading_briefs/64904-temporal-straightening-for-latent-planning.md
sprint_02,10,83,63330,Mind Your Margin and Boundary: Are Your Distilled Datasets Truly Robust?,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",C05,taxonomy_boundaries,not_started,C05::63330,,"Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Check whether each subarea behaves differently from the aggregate underweight claim.,Decide supports / weakens / complicates / not_applicable for C05.,No GitHub URL in metadata; record none/not_applicable unless the PDF shows a release.,,"Contribution check: Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C05.",oral; votes=2; taxonomy_review; evidence=medium,Causal / data-centric,vision/video; security/safety; theory/synthetic,"Dataset distillation (DD) compresses a large training set into a small synthetic set for efficient training, but most DD methods optimize only clean accuracy and leave robustness uncontrolled. Recent robust DD methods improve robustness, yet they often suffer from a poor accuracy–robustness trade-off because they (i) treat all adversarially perturbed examples uniformly, despite robust risk being dominated by near-zero robust margins, and (ii) do not explicitly increase inter-class separation...",reports/claim_validation_packets/c05-neighboring-venue-contrast.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md,,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/63330,https://www.alphaxiv.org/abs/2605.20606,,reports/review_reading_briefs/63330-mind-your-margin-and-boundary-are-your-distilled-datasets-truly-robust.md
sprint_02,11,105,65457,LangForce: Bayesian Decomposition of Vision Language Action Models via Latent Action Queries,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_program_divergence,not_started,C04::65457,"Robotics, Embodiment, and World Models::65457","Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.","Classify the source of public attention: benchmark, demo, artifact, model release, or hype.",Decide supports / weakens / complicates / not_applicable for C04.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C04.",votes=189; github_stars=69; evidence=medium,RL / policy optimization; Bayesian / probabilistic,vision/video; robotics/embodied; language/llm; security/safety,"Vision-Language-Action (VLA) models have shown promise in robot manipulation but often struggle to generalize to new instructions or complex multi-task scenarios. We identify a critical pathology in current training paradigms where goal-driven data collection creates a dataset bias. In such datasets, language instructions are highly predictable from visual observations alone, causing the conditional mutual information between instructions and actions to vanish, a phenomenon we term...",reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,reports/validation_packets/robotics-embodiment-and-world-models.md,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/65457,https://www.alphaxiv.org/abs/2601.15197,https://github.com/ZGC-EmbodyAI/LangForce,reports/review_reading_briefs/65457-langforce-bayesian-decomposition-of-vision-language-action-models-via-.md
sprint_02,12,106,62813,Vision-Language-Action Pretraining from Large-Scale Human Videos,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_program_divergence,not_started,C04::62813,"Robotics, Embodiment, and World Models::62813","Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.","Classify the source of public attention: benchmark, demo, artifact, model release, or hype.",Decide supports / weakens / complicates / not_applicable for C04.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C04.",votes=144; github_stars=52; evidence=medium,LLM post-training; Reasoning / test-time compute; Agents / tool use,vision/video; robotics/embodied; language/llm; theory/synthetic,"Existing Vision-Language-Action (VLA) models struggle with complex manipulation tasks requiring high dexterity and generalization, primarily due to their reliance on synthetic data with significant sim-to-real gaps or limited teleoperated demonstrations. To address this bottleneck, we propose leveraging human hands as a manipulator template, capitalizing on the rich dexterity and scalability present in web data of human manipulation. Our approach introduces physical instruction tuning, a...",reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,reports/validation_packets/robotics-embodiment-and-world-models.md,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/62813,https://www.alphaxiv.org/abs/2507.15597,https://github.com/BeingBeyond/Being-H0,reports/review_reading_briefs/62813-vision-language-action-pretraining-from-large-scale-human-videos.md
sprint_02,13,107,63621,From Pixels to Tokens: A Systematic Study of Latent Action Supervision for Vision-Language-Action Models,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,breadth_and_sanity_checks,not_started,C04::63621,"Robotics, Embodiment, and World Models::63621","Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Compare public-heavy robotics papers against program-selected anchors.,Decide supports / weakens / complicates / not_applicable for C04.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C04.",oral; votes=30; github_stars=35; evidence=medium,Reasoning / test-time compute,vision/video; robotics/embodied; language/llm,"Latent actions serve as an intermediate representation that enables consistent modeling of vision-language-action (VLA) models across heterogeneous datasets. However, approaches to supervising VLAs with latent actions are fragmented and lack a systematic comparison. This work structures the study of latent action supervision from two perspectives: (i) regularizing the trajectory via image-based latent actions, and (ii) unifying the target space with action-based latent actions. Under a...",reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,reports/validation_packets/robotics-embodiment-and-world-models.md,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/63621,https://www.alphaxiv.org/abs/2605.04678,https://github.com/RUCKBReasoning/From_Pixels_to_Tokens,reports/review_reading_briefs/63621-from-pixels-to-tokens-a-systematic-study-of-latent-action-supervision-.md
sprint_02,14,108,65933,RoboMME: Benchmarking and Understanding Memory for Robotic Generalist Policies,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,breadth_and_sanity_checks,not_started,C04::65933,"Robotics, Embodiment, and World Models::65933","Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Compare public-heavy robotics papers against program-selected anchors.,Decide supports / weakens / complicates / not_applicable for C04.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C04.",oral; votes=66; github_stars=31; evidence=medium,Agents / tool use,math/code/verifiable; vision/video; robotics/embodied; language/llm,"Memory is critical for long-horizon and history-dependent robotic manipulation. Such tasks often involve counting repeated actions or manipulating objects that become temporarily occluded. Recent vision-language-action (VLA) models have begun to incorporate memory mechanisms; however, their evaluations remain confined to narrow, non-standardized settings. This limits their systematic understanding, comparison, and progress measurement. To address these challenges, we introduce **RoboMME**: a...",reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,reports/validation_packets/robotics-embodiment-and-world-models.md,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/65933,https://www.alphaxiv.org/abs/2603.04639,https://github.com/sled-group/navchat,reports/review_reading_briefs/65933-robomme-benchmarking-and-understanding-memory-for-robotic-generalist-p.md
sprint_02,15,113,64826,XR-1: Towards Versatile Vision-Language-Action Models via Learning Unified Vision-Motion Representations,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,breadth_and_sanity_checks,not_started,C04::64826,"Robotics, Embodiment, and World Models::64826","Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Compare public-heavy robotics papers against program-selected anchors.,Decide supports / weakens / complicates / not_applicable for C04.,No GitHub URL in metadata; record none/not_applicable unless the PDF shows a release.,,"Contribution check: Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C04.",oral; votes=19; evidence=medium,RL / policy optimization; LLM post-training; Agents / tool use,math/code/verifiable; vision/video; robotics/embodied; language/llm,"Recent progress in large-scale robotic datasets and vision-language models (VLMs) has advanced research on vision-language-action (VLA) models. However, existing VLA models still face two fundamental challenges: (\textit{i}) producing precise low-level actions from high-dimensional observations, (\textit{ii}) bridging domain gaps across heterogeneous data sources, including diverse robot embodiments and human demonstrations. Existing methods often encode latent variables from either visual...",reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,reports/validation_packets/robotics-embodiment-and-world-models.md,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/64826,https://www.alphaxiv.org/abs/2511.02776,,reports/review_reading_briefs/64826-xr-1-towards-versatile-vision-language-action-models-via-learning-unif.md
sprint_02,16,125,65056,Learning Latent Action World Models In The Wild,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,breadth_and_sanity_checks,not_started,C04::65056,"Robotics, Embodiment, and World Models::65056","Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.","Classify the source of public attention: benchmark, demo, artifact, model release, or hype.",Decide supports / weakens / complicates / not_applicable for C04.,No GitHub URL in metadata; record none/not_applicable unless the PDF shows a release.,,"Contribution check: Label whether this robotics/world-model paper is mainly benchmark, demo, reusable model, or core algorithmic contribution. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C04.",votes=273; evidence=medium,RL / policy optimization; Agents / tool use; Compression / efficiency,vision/video; robotics/embodied,"Agents that can reason and plan in the real world must be able to predict the consequences of their actions. World models possess this capability but require action annotations that can be complex to obtain at scale. Latent action models address this issue by learning an action space from videos alone. Our work studies the training of latent action world models on in-the-wild videos, expanding the scope of existing works that focus on simple robotics simulations, video games, or manipulation...",reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,reports/validation_packets/robotics-embodiment-and-world-models.md,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/65056,https://www.alphaxiv.org/abs/2601.05230,,reports/review_reading_briefs/65056-learning-latent-action-world-models-in-the-wild.md
