claim_id,claim_theme,claim_strength,priority_claim,claim_review_rank,event_id,title,area,subarea,selection_reason,pre_review_bucket,pre_review_rationale,keyword_hits,is_oral,award,public_total_votes,github_url,github_stars,needs_manual_check_reason,taxonomy_review_status,evidence_confidence,abstract_excerpt,manual_claim_support,manual_taxonomy_judgment,manual_artifact_judgment,url,alphaxiv_url
C08,Validation priority,process_claim,false,7,63607,How to Correctly Report LLM-as-a-Judge Evaluations,"LLM Reasoning, Post-Training, and RLVR","General LLM training, evaluation, and alignment",taxonomy_boundary_cluster_anchor,possible_support,"Keyword overlap with the claim, but human reading is needed.",label,false,,267,https://github.com/UW-Madison-Lee-Lab/LLM-judge-reporting,81,,needs_review,low,"Large language models (LLMs) are widely used as scalable evaluators of model responses in lieu of human annotators. However, imperfect sensitivity and specificity of the LLM judges induce bias in naive evaluation scores. We propose a simple plug-in framework that corrects this bias and enables statistically principled uncertainty quantification. Our framework constructs confidence intervals that account for uncertainty from both the test dataset and a human-labeled calibration dataset. Additionally it uses an...",,,,https://icml.cc/virtual/2026/poster/63607,https://www.alphaxiv.org/abs/2511.21140
C08,Validation priority,process_claim,false,8,64760,Dimensional Collapse in Transformer Attention Outputs: A Challenge for Sparse Dictionary Learning,"Theory, Optimization, and Algorithms",Transformer theory and attention expressivity,taxonomy_boundary_cluster_anchor,unclear,No strong abstract/title cue for the claim.,,false,,160,,0,,needs_review,medium,"Transformer architectures, and their attention mechanisms in particular, form the foundation of modern large language models. While transformer models are widely believed to operate in high-dimensional hidden spaces, we show that attention outputs are confined to a surprisingly low-dimensional subspace, with an effective dimensionality of only about 60\% of the full space---a phenomenon that is consistently observed across diverse model families and datasets, and is strongly influenced by the attention output...",,,,https://icml.cc/virtual/2026/poster/64760,https://www.alphaxiv.org/abs/2508.16929
C08,Validation priority,process_claim,false,9,62611,Rethinking the Trust Region in LLM Reinforcement Learning,"LLM Reasoning, Post-Training, and RLVR",LLM preference tuning and alignment training,taxonomy_boundary_cluster_anchor,unclear,No strong abstract/title cue for the claim.,,false,,103,https://github.com/sail-sg/Stable-RL,61,,needs_review,medium,"Reinforcement learning (RL) has become a cornerstone for fine-tuning Large Language Models (LLMs), with Proximal Policy Optimization (PPO) serving as the de facto standard algorithm. Despite its ubiquity, we argue that the core ratio clipping mechanism in PPO is structurally ill-suited for the large vocabularies inherent to LLMs. PPO constrains policy updates based on the probability ratio of sampled tokens, which serves as a noisy single-sample Monte Carlo estimate of the true policy divergence. This creates a...",,,,https://icml.cc/virtual/2026/poster/62611,https://www.alphaxiv.org/abs/2602.04879
C08,Validation priority,process_claim,false,10,65556,Deep sequence models tend to memorize geometrically; it is unclear why.,"Graphs, Geometry, and Representation Learning",Geometric representation learning and manifolds,taxonomy_boundary_cluster_anchor,unclear,No strong abstract/title cue for the claim.,,false,,76,,0,,needs_review,medium,"Deep sequence models are said to store atomic facts predominantly in the form of associative memory: a brute-force lookup of co-occurring entities. We identify a dramatically different form of storage of atomic facts that we term as geometric memory. Here, the model has synthesized embeddings encoding novel global relationships between all entities, including ones that do not co-occur in training. Such storage is powerful: for instance, we show how it transforms a hard reasoning task involving an $\ell$-fold...",,,,https://icml.cc/virtual/2026/poster/65556,https://www.alphaxiv.org/abs/2510.26745
C08,Validation priority,process_claim,false,11,66452,Extracting alignment data in open models,"Data-Centric, Causal, and Federated ML","Labels, datasets, and supervised data quality",taxonomy_boundary_cluster_anchor,unclear,No strong abstract/title cue for the claim.,,false,,74,,0,,needs_review,medium,"In this work, we show that it is possible to extract significant amounts of alignment training data from a post-trained model -- useful to steer the model to improve certain capabilities such as long-context reasoning, safety, instruction following, and maths. While the majority of related work on memorisation has focused on measuring success of training data extraction through string matching, we argue that embedding models are better suited for our specific goals. Distances measured through a high quality...",,,,https://icml.cc/virtual/2026/poster/66452,https://www.alphaxiv.org/abs/2510.18554
C08,Validation priority,process_claim,false,12,65316,Who Said Neural Networks Aren't Linear?,"Graphs, Geometry, and Representation Learning",Equivariant graph and geometric networks,taxonomy_boundary_cluster_anchor,unclear,No strong abstract/title cue for the claim.,,false,,74,https://github.com/assafshocher/Linearizer,43,,needs_review,low,"Neural networks are famously nonlinear. However, linearity is defined relative to a pair of vector spaces, $f:\mathcal{X}\to\mathcal{Y}$. Leveraging the algebraic concept of transport of structure, we propose a method to explicitly identify non-standard vector spaces where a neural network acts as a linear operator. When sandwiching a linear operator $A$ between two invertible neural networks, $f(x)=g_y^{-1}(A g_x(x))$, the corresponding vector spaces $\mathcal{X}$ and $\mathcal{Y}$ are induced by newly defined...",,,,https://icml.cc/virtual/2026/poster/65316,https://www.alphaxiv.org/abs/2510.08570
C08,Validation priority,process_claim,false,13,61998,The Flexibility Trap: Rethinking the Value of Arbitrary Order in Diffusion Language Models,"LLM Reasoning, Post-Training, and RLVR",Reasoning models and chain-of-thought behavior,taxonomy_boundary_program_public_fill,unclear,No strong abstract/title cue for the claim.,,true,Outstanding Paper Award,92,https://github.com/LeapLabTHU/JustGRPO,212,,needs_review,medium,"Diffusion Large Language Models (dLLMs) break the rigid left-to-right constraint of traditional LLMs, enabling token generation in arbitrary orders. Intuitively, this flexibility implies a solution space that strictly supersets the fixed autoregressive trajectory, theoretically unlocking superior reasoning potential. Indeed, for specific constraint satisfaction tasks (e.g., sudoku puzzles), this capability has proven to be highly advantageous. However, in this paper, we reveal that for general reasoning tasks...",,,,https://icml.cc/virtual/2026/poster/61998,https://www.alphaxiv.org/abs/2601.15165
C08,Validation priority,process_claim,false,14,66206,To Grok Grokking: Provable Grokking in Ridge Regression,"Theory, Optimization, and Algorithms",Statistical learning theory and regression,taxonomy_boundary_program_public_fill,unclear,No strong abstract/title cue for the claim.,,true,Outstanding Paper Honorable Mention,7,,0,,needs_review,low,"We study *grokking* - the onset of generalization long after overfitting - in a classical ridge regression setting. We prove end-to-end grokking results for learning over-parameterized linear regression models using gradient descent with weight decay. Specifically, we prove that the following stages occur: (i) the model overfits the training data early during training; (ii) poor generalization persists long after overfitting has manifested; and (iii) the generalization error eventually becomes arbitrarily...",,,,https://icml.cc/virtual/2026/poster/66206,https://www.alphaxiv.org/abs/2601.19791
C08,Validation priority,process_claim,false,15,65332,Maximum Likelihood Reinforcement Learning,"LLM Reasoning, Post-Training, and RLVR","Reward modeling, preference feedback, and RL post-training",taxonomy_boundary_program_public_fill,unclear,No strong abstract/title cue for the claim.,,true,,259,https://github.com/tajwarfahim/maxrl,194,,needs_review,medium,"Maximum likelihood is fundamental to supervised learning but it cannot be directly applied in correctness-based problems with non-differentiable sampling. In these settings, reinforcement learning (RL) is typically used to maximize expected reward. We show that for binary correctness tasks, expected-reward RL is a first-order approximation of the maximum likelihood objective, yielding vanishing learning signal on low-success inputs. We introduce **Maximum Likelihood Reinforcement Learning (MaxRL)**, a...",,,,https://icml.cc/virtual/2026/poster/65332,https://www.alphaxiv.org/abs/2602.02710
C08,Validation priority,process_claim,false,16,65886,Reinforcement Learning with Evolving Rubrics for Deep Research,"LLM Reasoning, Post-Training, and RLVR","Reward modeling, preference feedback, and RL post-training",taxonomy_boundary_program_public_fill,unclear,No strong abstract/title cue for the claim.,,true,,201,https://github.com/rlresearch/dr-tulu,682,,needs_review,medium,"Deep research agents perform multi-step research to produce long-form, well-attributed answers. However, most open deep research agents are trained on easily verifiable short-form QA tasks via reinforcement learning with verifiable rewards, which does not extend to realistic long-form tasks. We address this with **Reinforcement Learning with Evolving Rubrics (RLER)**, where rubrics are constructed and maintained to *co-evolve* with the policy model during training. This allows the rubrics to incorporate newly...",,,,https://icml.cc/virtual/2026/poster/65886,https://www.alphaxiv.org/abs/2511.19399
C08,Validation priority,process_claim,false,17,66212,Controlled LLM Training on Spectral Sphere,Systems and Efficient Foundation Models,"Large-scale training, optimizers, and model architecture",taxonomy_boundary_program_public_fill,unclear,No strong abstract/title cue for the claim.,,true,,115,https://github.com/Unakar/Spectral-Sphere-Optimizer,130,,needs_review,medium,"Scaling large models requires optimization strategies that ensure rapid convergence grounded in stability. Maximal Update Parametrization ($\boldsymbol{\mu}$P) provides a theoretical safeguard for width-invariant $\Theta(1)$ activation control, whereas emerging optimizers like Muon are only ""half-aligned"" with these constraints: they control updates but allow weights to drift. To address this limitation, we introduce the **Spectral Sphere Optimizer (SSO)**, which enforces strict module-wise spectral constraints...",,,,https://icml.cc/virtual/2026/poster/66212,https://www.alphaxiv.org/abs/2601.08393
C08,Validation priority,process_claim,false,18,63561,Pretrained Vision-Language-Action Models are Surprisingly Resistant to Forgetting in Continual Learning,"Data-Centric, Causal, and Federated ML","Continual learning, forgetting, and task adaptation",taxonomy_boundary_program_public_fill,unclear,No strong abstract/title cue for the claim.,,true,,98,,0,,needs_review,medium,"Continual learning is a long-standing challenge in robot policy learning, where a policy must acquire new skills over time without catastrophically forgetting previously learned ones. While prior work has extensively studied continual learning in relatively small behavior cloning (BC) policy models trained from scratch, its behavior in modern large-scale pretrained Vision-Language-Action (VLA) models remains underexplored. In this work, we find that pretrained VLAs are remarkably resistant to forgetting...",,,,https://icml.cc/virtual/2026/poster/63561,https://www.alphaxiv.org/abs/2603.03818
