event_id,title,topic_group,topic,themes,cluster_id,cluster_label,audience_paths,is_oral,award,public_total_votes,visits_last_7_days,github_url,github_repo,github_stars,has_github_url,artifact_confidence,needs_manual_check_reason,alphaxiv_url,icml_url
65072,Real-World Unsupervised Models Generalize to Predict Brain Responses to Out-of-Distribution Stimuli,Applications,"Applications->Neuroscience, Cognitive Science","AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65072
65073,Hierarchical Anchor Graph Learning for Multi-View Clustering,Other,,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Systems, efficiency, and compression",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65073
65076,Structured Progressive Knowledge Activation for LLM-Driven Neural Architecture Search,Optimization,Optimization->Discrete and Combinatorial Optimization,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Theory, optimization, and sampling",20,code / anonymous / 4open science / 4open,,false,,0,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.04057,https://icml.cc/virtual/2026/poster/65076
65080,Schema-Guided World Modeling for Understanding Hierarchical Visual Dynamics,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Robotics and world models",4,visual / multimodal / reasoning / vision,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65080
65082,Task-Aware Preference Calibration for Direct Preference Optimization,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",24,preference / reward / preferences / preference optimization,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65082
65084,LogicSAGE: Neuro-Symbolic Reasoning with Socratic-Guided Enhancement,Deep Learning,Deep Learning->Large Language Models,"AI for science, health, and biology; Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",20,code / anonymous / 4open science / 4open,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65084
65089,Evaluating and Explaining Prompt Sensitivity of LLMs Using Interactions,Deep Learning,Deep Learning->Large Language Models,Interpretability and mechanistic analysis; LLM reasoning and test-time compute,1,language / language models / llms / large language,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65089
65090,Beyond Description: Federated Adaptation via Semantic-Visual Prototype Alignment,General Machine Learning,General Machine Learning->Representation Learning,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65090
65091,When Attributes Disagree:  Gradient Conflict in Image Aesthetic Assessment,Applications,Applications->Computer Vision,"Agents, tools, and computer use; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65091
65092,A Computational Framework for Evaluating Human-likeness in LLMs' Open-ended Human Behaviors,General Machine Learning,General Machine Learning->Evaluation,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",1,language / language models / llms / large language,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65092
65094,Two Calm Ends and the Wild Middle: A Geometric Picture of Memorization in  Diffusion Models,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",3,diffusion / generative / diffusion models / generative models,,false,,0,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.17846,https://icml.cc/virtual/2026/poster/65094
65096,Scalable Medical Multimodal Fusion via Symmetric Consistency Modeling,Deep Learning,Deep Learning->Attention Mechanisms,"AI for science, health, and biology; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65096
65101,PPT-Eval: A Benchmark for Computer-Use Agents on PowerPoint Tasks,General Machine Learning,General Machine Learning->Evaluation,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",11,agent / agents / multi agent / multi,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65101
65102,MuonSSM: Orthogonalizing State Space Models for Sequence Modeling,Deep Learning,"Deep Learning->Sequential Models, Time series","Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",14,attention / transformers / transformer / context,,true,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65102
65103,ViTok-v2: Scaling Native-Resolution Autoencoders to 5B,Applications,Applications->Computer Vision,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",10,3d / vision / applications computer / computer vision,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65103
65105,ProMeCD: Unifying Long-Tailed and Noisy Label Learning via White-Box Control,Deep Learning,Deep Learning->Robustness,"Agents, tools, and computer use; Safety, alignment, governance, and risk; Theory, optimization, and sampling",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65105
65106,MusicDET: Zero-Shot AI-Generated Music Detection,Social Aspects,Social Aspects->Security,"Agents, tools, and computer use; Safety, alignment, governance, and risk; Systems, efficiency, and compression",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.18072,https://icml.cc/virtual/2026/poster/65106
65109,DARC: Disagreement-Aware Alignment via Risk-Constrained Decoding,Social Aspects,Social Aspects->Alignment,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",24,preference / reward / preferences / preference optimization,,false,,0,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.08145,https://icml.cc/virtual/2026/poster/65109
65110,MindFlow: Mind Supernet Powered Thinking Flows for Research Idea Innovation,Other,,"AI for science, health, and biology; Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",11,agent / agents / multi agent / multi,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65110
65113,LMM4-IC4K: A Large Multimodal Model Powered Integrated Circuit Footprint Geometry Understanding,Applications,Applications->Everything Else,"Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",4,visual / multimodal / reasoning / vision,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65113
65114,Interactive Segmentation with Elaborate Focus Prior,Applications,Applications->Computer Vision,"Diffusion language models; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",10,3d / vision / applications computer / computer vision,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65114
65120,Learning Transferable Interaction Primitives from Game Videos for Humanoids,Reinforcement Learning,Reinforcement Learning->Everything Else,"Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression",0,video / video generation / videos / temporal,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65120
65130,Probabilistic Salient Object Ranking,Applications,Applications->Computer Vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",10,3d / vision / applications computer / computer vision,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65130
65135,Matrix-Free GPU Semidefinite Programming for Quantum Ordered Search at the k=6 Frontier,Optimization,"Optimization->Large Scale, Parallel and Distributed","Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65135
65136,CentaurEval: Benchmarking Human-in-the-Loop Value in Agentic Coding,General Machine Learning,General Machine Learning->Evaluation,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",11,agent / agents / multi agent / multi,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65136
65137,Bullet Trains: Parallelizing Training of Temporally Precise Spiking Neural Networks,Applications,"Applications->Neuroscience, Cognitive Science","AI for science, health, and biology",27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,,false,,0,5,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.13283,https://icml.cc/virtual/2026/poster/65137
65140,Federated Distillation for Whole Slide Image via Gaussian-Mixture Feature Alignment and Curriculum Integration,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.00578,https://icml.cc/virtual/2026/poster/65140
65143,Butterworth as Attention: Anisotropic Spectral Gating for Pansharpening,Applications,Applications->Computer Vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65143
65146,The Geometric Origin of Grokking: Accelerating Generalization via Active Structural Reorganization,Other,,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Systems, efficiency, and compression",17,representation / machine learning / machine / general,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65146
65147,Model-Free Robust Average-Reward Reinforcement Learning with Sample Complexity Analysis,Reinforcement Learning,Reinforcement Learning->Policy Search,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65147
65151,A Theory of  Contrastive Learning with Natural Images,Deep Learning,Deep Learning->Self-Supervised Learning,"Multimodal, vision-language, and video; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65151
65152,"MiniMax Learning of Interpretable Factored Stochastic Policies from Conjoint Data, with Uncertainty Quantification",General Machine Learning,General Machine Learning->Causality,Causality and data-centric ML; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards,9,theory / algorithm / optimal / regret,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65152
65154,Opt-Miner: Empowering Information-Seeking Agent with Tree-Guided Data Synthesis for Optimization Modeling,Other,,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",11,agent / agents / multi agent / multi,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65154
65155,Fast and Optimal Algorithms for Private Hypothesis Selection,Social Aspects,Social Aspects->Privacy,"Safety, alignment, governance, and risk",26,privacy / private / dp / aspects privacy,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65155
65158,Rank-guided Diffusion for Noise Few-Shot Learning,General Machine Learning,General Machine Learning->Unsupervised and Semi-supervised Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65158
65159,Securing Multimodal AI through Internal Information Decomposition,Social Aspects,Social Aspects->Safety,"LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",2,attacks / attack / safety / adversarial,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65159
65160,A Statistical Framework for Analyzing Specification Resistance to Learnware-Inversion Risks,Other,,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",17,representation / machine learning / machine / general,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65160
65163,Unsupervised Disentanglement Without Compromises : How Functional Orthogonality Enforces Identifiability,General Machine Learning,General Machine Learning->Representation Learning,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",8,causal / causality / learning causality / treatment,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65163
65164,Persistent Backdoor Attacks in Class-Incremental Learning via Structural Invariant Anchoring,Deep Learning,"Deep Learning->Sequential Models, Time series","AI for science, health, and biology",2,attacks / attack / safety / adversarial,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65164
65169,Video-Based Optimal Transport for Feedback-Efficient Offline Preference-Based Reinforcement Learning,Reinforcement Learning,Reinforcement Learning->Batch/Offline,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk",24,preference / reward / preferences / preference optimization,,true,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65169
65170,DREAM: A Unified Framework for Drift-Corrected Federated Multi-Objective Learning,Optimization,Optimization->Stochastic,"LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65170
65171,FLARE-AI: Flaw Reporting for AI,Social Aspects,Social Aspects->Security,"Agents, tools, and computer use; Safety, alignment, governance, and risk",28,position / ai / position paper / argues,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65171
65172,Accelerated and Stable Convergence with Anchored Generalized Optimistic Method,Theory,Theory->Optimization,"LLM reasoning and test-time compute; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65172
65176,Optimal Regularization for Performative Learning,Theory,Theory->Everything Else,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,,false,,0,0,https://github.com/sayantann11/all-classification-templetes-for-ML,sayantann11/all-classification-templetes-for-ML,297,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2510.12249,https://icml.cc/virtual/2026/poster/65176
65179,Can Agents Generalize to the Open World? Unveiling the Fragility of Static Training in Tool Use,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",11,agent / agents / multi agent / multi,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65179
65180,Transport or Discard: Robust Unbalanced Optimal Transport for Cross-Domain Policy Adaptation,Reinforcement Learning,Reinforcement Learning->Batch/Offline,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",7,reinforcement learning / reinforcement / policy / rl,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65180
65183,Learnable Kernel Density Estimation for Graphs and Its Application to Graph-Level Anomaly Detection,Deep Learning,Deep Learning->Graph Neural Networks,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",5,graph / graph neural / networks / neural networks,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65183
65186,Multi-timescale Reinforcement Learning by Value Reconstruction,Reinforcement Learning,Reinforcement Learning->Deep RL,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65186
65188,A Theory of Data Acquisition and Pricing at Scale,Other,,"Causality and data-centric ML; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65188
65191,"Where Signals Are Sparse, We Synthesize: Reinforcing Self-Corrective Reasoning in Vision–Language Models via Rollout Augmentation",Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65191
65193,DreamDojo: A Real-Time Robot World Model from Large-Scale Human Videos,Other,,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models",19,action / vla / language action / vision language,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65193
65194,Active Regression for Single-Index Models with Unknown Link Functions,Theory,Theory->Everything Else,"Diffusion, flow, and generative modeling; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65194
65197,Understanding SAM through Minimax Perspective,Optimization,Optimization->Non-Convex,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65197
65198,EvoCF: Multi-Agent Collaboration via Agentic Memory-Driven Evolutionary Counterfactual Planning,Other,,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Robotics and world models; Safety, alignment, governance, and risk",11,agent / agents / multi agent / multi,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65198
65199,IEC: When Information-Driven Exploration Meets Spectral Consensus via Primal–Dual Reward Regularization in Decentralized Multi-Agent RL,Reinforcement Learning,Reinforcement Learning->Multi-agent,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",11,agent / agents / multi agent / multi,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65199
65203,Bridging RGB and RAW: Single-step Deterministic Flow with Homogeneous Aligned Guidance,Other,,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",3,diffusion / generative / diffusion models / generative models,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65203
65211,Alleviating Observation Bias via Causal-Invariant Meta-Learning for Unbalanced Incomplete Multi-view Clustering,Other,,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65211
65214,RubricRobustness: A Simple Framework for Evaluating the Robustness of Rubrics-Based Benchmarks,Other,,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",1,language / language models / llms / large language,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65214
65215,Romberg-Extrapolated Zeroth-Order Gradient Estimator: Higher-Order Bias Reduction with Preserved Leading Directional Variance,Optimization,Optimization->Zero-order and Black-box Optimization,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65215
65219,Leveraging Machine Unlearning for Cost-Efficient Preference Alignment,Social Aspects,Social Aspects->Privacy,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",20,code / anonymous / 4open science / 4open,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65219
65224,Online Compatible Reward Identification from Preference Feedback,General Machine Learning,"General Machine Learning->Online Learning, Active Learning and Bandits","Agents, tools, and computer use; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",24,preference / reward / preferences / preference optimization,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65224
65230,Efficient Distributionally Robust Assortment Optimization in MNL Bandits,Theory,Theory->Online Learning and Bandits,"Agents, tools, and computer use; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65230
65231,KITE: Knowledge-Guided Probabilistic Modeling for Time Series Forecasting with Exogenous Variables,Applications,Applications->Time Series,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Theory, optimization, and sampling",18,time series / series / time / forecasting,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65231
65235,Improving LLM-Based Recommenders with Conservative Generative Flow Networks,Reinforcement Learning,Reinforcement Learning->Batch/Offline,"Diffusion, flow, and generative modeling; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65235
65236,Variable Clustering via Distributionally Robust Nodewise Regression,General Machine Learning,General Machine Learning->Clustering,"Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,0,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2212.07944,https://icml.cc/virtual/2026/poster/65236
65238,Activation-Free Backbones for Image Recognition: Polynomial Alternatives for Spatial and Channel Mixing,Deep Learning,Deep Learning->Algorithms,"Interpretability and mechanistic analysis; Multimodal, vision-language, and video",20,code / anonymous / 4open science / 4open,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65238
65239,SE(3)-Equivariant Flow Matching with Gaussian Process Priors for Geometric Trajectory Prediction,Deep Learning,Deep Learning->Generative Models and Autoencoders,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65239
65242,Mining Tensor/Neuron-Level Sparsity to Maximize Mixture-of-Experts Potential in Post-Training and Inference,Deep Learning,Deep Learning->Large Language Models,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",21,quantization / kv / memory / cache,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65242
65244,Investigating Component Contributions in Multi-Agent ML Systems,Reinforcement Learning,Reinforcement Learning->Multi-agent,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",11,agent / agents / multi agent / multi,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65244
65245,Predicting evolutionary rate as a pretraining task improves genome language model representations,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization",15,physics / chemistry / earth / applications chemistry,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65245
65248,SE(n)-Invariant Flow Matching: A General Framework with Application to Object Reassembly,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",3,diffusion / generative / diffusion models / generative models,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65248
65251,OC-space: a Unifying Perspective on Verification of Tree Ensembles,Social Aspects,Social Aspects->Robustness,"Safety, alignment, governance, and risk",17,representation / machine learning / machine / general,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65251
65253,3D MeanFlow: One-Step Point Cloud Completion and Generation via Average-Velocity Transport,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65253
65254,EquiCAD: A Geometric Equivariant Neural Network for 3D Shape Classiﬁcation,Other,,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",10,3d / vision / applications computer / computer vision,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65254
65257,StructMAR: Structure-Aware Masked Autoregression for Explicit Layout Alignment in Text-to-Image Generation,Other,,"Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",20,code / anonymous / 4open science / 4open,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65257
65262,From Optimization to Generalization under Heavy-Tailed Data: The Role of Gradient Clipping,Optimization,Optimization->Stochastic,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65262
65263,When Sample Selection Bias Precipitates Model Collapse,Deep Learning,Deep Learning->Generative Models and Autoencoders,"AI for science, health, and biology; Causality and data-centric ML; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Safety, alignment, governance, and risk",20,code / anonymous / 4open science / 4open,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65263
65268,SJD-SV: Speculative Jacobi Decoding with Semantics Verification for Autoregressive Image Generation,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video",3,diffusion / generative / diffusion models / generative models,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65268
65271,CoRe: Combined Rewards with Vision-Language Model Feedback for Preference-Aligned Reinforcement Learning,Reinforcement Learning,Reinforcement Learning->Deep RL,"Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression",24,preference / reward / preferences / preference optimization,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65271
65272,MFH-NAS:A Hybrid Neural Architecture Search Framework for Multimodal Fusion Object Detection,Applications,Applications->Computer Vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",25,cross / semantic / label / extensive,,false,,0,0,,,0,false,no_github_url,,,https://icml.cc/virtual/2026/poster/65272
