event_id,title,themes,official_topic,topic_group,decision,is_oral,award,public_total_votes,visits_last_7_days,github_stars,score,url,alphaxiv_url
63281,Robust Inter-Series Dependency Modeling for Time Series Forecasting via Information-Theoretic Alignment,"Diffusion language models; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Applications->Time Series,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63281,
63265,"SENDAI: A Hierarchical Sparse-measurement, EfficieNt Data AssImilation Framework","AI for science, health, and biology; Theory, optimization, and sampling","Applications->Chemistry, Physics, and Earth Sciences",Applications,Accept (regular),false,,2,0,1,0.1408,https://icml.cc/virtual/2026/poster/63265,https://www.alphaxiv.org/abs/2601.21664
63262,Unsat Core Prediction through Polarity-Aware Representation Learning over Clause-Literal Hypergraphs,"Theory, optimization, and sampling",Optimization->Discrete and Combinatorial Optimization,Optimization,Accept (regular),false,,4,0,0,0.0044,https://icml.cc/virtual/2026/poster/63262,https://www.alphaxiv.org/abs/2605.04819
63257,"DANCE: Dynamic, Available, Neighbor-gated Condensation for Federated Text-Attributed Graphs",Interpretability and mechanistic analysis,Deep Learning->Graph Neural Networks,Deep Learning,Accept (regular),false,,0,1,0,0.0017,https://icml.cc/virtual/2026/poster/63257,https://www.alphaxiv.org/abs/2601.16519
63223,Learning Treatment Representations for Downstream Instrumental Variable Regression,"Agents, tools, and computer use; Causality and data-centric ML; Safety, alignment, governance, and risk",General Machine Learning->Causality,General Machine Learning,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/63223,https://www.alphaxiv.org/abs/2506.02200
63179,Active Timepoint Selection for Learning Measure-Valued Trajectories,"AI for science, health, and biology",Applications->Everything Else,Applications,Accept (regular),false,,6,0,0,0.0066,https://icml.cc/virtual/2026/poster/63179,https://www.alphaxiv.org/abs/2605.30625
63163,CORRECT: COndensed eRror RECognition via knowledge Transfer in multi-agent systems,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,9,1,0,0.0116,https://icml.cc/virtual/2026/poster/63163,https://www.alphaxiv.org/abs/2509.24088
63158,Clipping Bottleneck: Stabilizing RLVR via Stochastic Recovery of Near-Boundary Signals,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,14,0,3,0.2927,https://icml.cc/virtual/2026/poster/63158,https://www.alphaxiv.org/abs/2605.22703
63153,Beyond Magnitude: Scale-Invariant Evidential Fusion for Multi-View Classification,"Safety, alignment, governance, and risk",General Machine Learning->Supervised Learning,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63153,
63141,Clustering as Reasoning: A $k$-Means Interpretation of Chain-of-Thought Graph Learning,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Deep Learning->Graph Neural Networks,Deep Learning,Accept (regular),false,,1,0,1,0.1397,https://icml.cc/virtual/2026/poster/63141,https://www.alphaxiv.org/abs/2605.24867
63119,Learning-To-Measure: In-Context Active Feature Acquisition,"Agents, tools, and computer use; Memorization, evaluation, and generalization","General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,Accept (regular),false,,5,10,0,0.0225,https://icml.cc/virtual/2026/poster/63119,https://www.alphaxiv.org/abs/2510.12624
63105,Think Fast and Slow: Step-Level Cognitive Depth Adaptation for LLM Agents,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,24,4,24,0.677,https://icml.cc/virtual/2026/poster/63105,https://www.alphaxiv.org/abs/2602.12662
63103,Provably Valid Uncertainty Quantification for Deep Computed Tomography,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; Theory, optimization, and sampling",Probabilistic Methods->Everything Else,Probabilistic Methods,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63103,
63097,Theoretical Characterization of Generalization in Knowledge Distillation,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Theory->Learning Theory,Theory,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63097,
63094,Causal-aware Anomaly Detection for Tabular Data,Causality and data-centric ML,General Machine Learning->Everything Else,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63094,
63078,Foundations of Equivariant Deep Learning: Unifying Graph and Sheaf Neural Networks,"Theory, optimization, and sampling",Deep Learning->Theory,Deep Learning,Accept (spotlight),true,,0,0,0,1.5,https://icml.cc/virtual/2026/poster/63078,
63061,SMM Transformer: Leveraging Spiking Neural Networks for Multimodal Tasks,"AI for science, health, and biology; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression","Applications->Neuroscience, Cognitive Science",Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63061,
63057,Evolutionary Multi-View Classification with Label Noise via Gradient and Feature Dual-Perception,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",General Machine Learning->Supervised Learning,General Machine Learning,Accept (spotlight),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63057,
63039,DELTA4: Sparse Matrix-Vector Multiplication for Low Sparsity,"Systems, efficiency, and compression",Deep Learning->Algorithms,Deep Learning,Accept (spotlight),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63039,
63026,ML-Embed: Inclusive and Efficient Embeddings for a Multilingual World,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression","Applications->Language, Speech and Dialog",Applications,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/63026,https://www.alphaxiv.org/abs/2605.15081
63021,Learning High-Frequency Continuous Action Chunks in Latent Space,Robotics and world models,Applications->Robotics,Applications,Accept (regular),false,,13,11,0,0.033,https://icml.cc/virtual/2026/poster/63021,https://www.alphaxiv.org/abs/2605.24931
63015,Rethinking Multimodal Time-Series Forecasting Evaluation,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",Applications->Time Series,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63015,
62984,Language Model Augmented Semi-Supervised Statistical Inference,"AI for science, health, and biology; Causality and data-centric ML; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",,,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62984,
62976,Smooth Multi-Policy Causal Effect Estimation in Longitudinal Settings,"AI for science, health, and biology; Causality and data-centric ML; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",General Machine Learning->Causality,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62976,
62966,EvoEGF-Mol: Evolving Exponential Geodesic Flow for Structure-based Drug Design,"AI for science, health, and biology",Applications->Health / Medicine,Applications,Accept (regular),false,,2,6,0,0.0124,https://icml.cc/virtual/2026/poster/62966,https://www.alphaxiv.org/abs/2601.22466
62926,RTPrune: Reading-Twice Inspired Token Pruning for Efficient DeepSeek-OCR Inference,"Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",Applications->Computer Vision,Applications,Accept (regular),false,,5,1,0,0.0072,https://icml.cc/virtual/2026/poster/62926,https://www.alphaxiv.org/abs/2605.00392
62894,DisjunctiveNet: Neural Symbolic Learning via Differentiable Convexified Optimization Layers,"AI for science, health, and biology; Theory, optimization, and sampling",Optimization->Discrete and Combinatorial Optimization,Optimization,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/62894,https://www.alphaxiv.org/abs/2605.30456
62885,BESplit: Bias-Compensated Split Federated Learning with Evidential Aggregation,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Social Aspects->Robustness,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62885,https://www.alphaxiv.org/abs/2605.17508
62874,Certifying Capabilities from Finite Tests: When Is It Possible?,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Deep Learning->Theory,Deep Learning,Accept (spotlight),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62874,
62840,MEG-XL: Data-Efficient Brain-to-Text via Long-Context Pre-Training,"AI for science, health, and biology","Applications->Neuroscience, Cognitive Science",Applications,Accept (regular),false,,3,0,12,0.5163,https://icml.cc/virtual/2026/poster/62840,https://www.alphaxiv.org/abs/2602.02494
62825,Sharp Concentration Bounds for Vector Bundle-Valued Statistics on Manifolds,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Theory->Deep Learning,Theory,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62825,
62821,Compositional Planning with Jumpy World Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Robotics and world models",Reinforcement Learning->Planning,Reinforcement Learning,Accept (regular),false,,24,25,0,0.069,https://icml.cc/virtual/2026/poster/62821,https://www.alphaxiv.org/abs/2602.19634
62809,MASH: Modeling Abstention via Selective Help-Seeking,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,12,0,0,0.0132,https://icml.cc/virtual/2026/poster/62809,https://www.alphaxiv.org/abs/2510.01152
62803,KernelBand: Steering LLM-based Kernel Optimization via Hardware-Aware Multi-Armed Bandits,"Agents, tools, and computer use; Systems, efficiency, and compression; Theory, optimization, and sampling",,,Accept (regular),false,,17,1,0,0.0204,https://icml.cc/virtual/2026/poster/62803,https://www.alphaxiv.org/abs/2511.18868
62783,Avoid What You Know: Divergent Trajectory Balance for GFlowNets,"Systems, efficiency, and compression; Theory, optimization, and sampling",Probabilistic Methods->Variational Inference,Probabilistic Methods,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/62783,https://www.alphaxiv.org/abs/2602.17827
62766,Learning Unanimously Acceptable Lotteries via Queries,"Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Game Theory,Theory,Accept (regular),false,,1,2,0,0.0045,https://icml.cc/virtual/2026/poster/62766,https://www.alphaxiv.org/abs/2604.17505
62754,When to Trust the Cheap Check: Weak and Strong Verification for Reasoning,LLM reasoning and test-time compute,,,Accept (spotlight),false,,18,6,3,0.3073,https://icml.cc/virtual/2026/poster/62754,https://www.alphaxiv.org/abs/2602.17633
62751,Who’s in Charge? Disempowerment Patterns in Real-World LLM Usage,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Applications->Social Sciences,Applications,Accept (regular),false,,52,4,0,0.0641,https://icml.cc/virtual/2026/poster/62751,https://www.alphaxiv.org/abs/2601.19062
62722,Reinforcement Learning for Non-Verifiable Problems,"Agents, tools, and computer use; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Reinforcement Learning->Everything Else,Reinforcement Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62722,
62712,Text-Driven Fusion for Infrared and Visible Images: Achieving Image Scene Adaptation on Hyperbolic Space,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Applications->Computer Vision,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62712,
62708,Fantastic Reasoning Behaviors and Where to Find Them: Unsupervised Discovery of the Reasoning Process,"Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,54,1,0,0.0612,https://icml.cc/virtual/2026/poster/62708,https://www.alphaxiv.org/abs/2512.23988
62694,Signature-Informed Transformer for Asset Allocation,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",Applications->Time Series,Applications,Accept (regular),false,,9,1,24,0.6554,https://icml.cc/virtual/2026/poster/62694,https://www.alphaxiv.org/abs/2510.03129
62692,CODiff: One-Step Diffusion Model for Camouflaged Object Detection,"Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",Applications->Computer Vision,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62692,
62690,From Moments to Models: Graphon-Mixture Learning for Mixup and Contrastive Learning,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Theory, optimization, and sampling",Deep Learning->Graph Neural Networks,Deep Learning,Accept (regular),false,,1,0,0,0.0011,https://icml.cc/virtual/2026/poster/62690,https://www.alphaxiv.org/abs/2510.03690
62675,An Exponential Separation Between Quantum and Quantum-Inspired Classical Algorithms for Linear Systems,"Theory, optimization, and sampling",Theory->Learning Theory,Theory,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/62675,https://www.alphaxiv.org/abs/2411.02087
62673,Neural–Evolutionary Symbolic Regression with Global Constraints: Constraint-Aware Decoding and Reward Shaping,"AI for science, health, and biology; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",,,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62673,
62668,Minimizing Upper Confidence Bounds: A Data-Driven Framework for Stochastic Programming,"Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Optimization->Stochastic,Optimization,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62668,
62663,From Talking to Singing: A New Challenge for Audio-Visual Deepfake Detection,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",Social Aspects->Safety,Social Aspects,Accept (regular),false,,4,6,0,0.0146,https://icml.cc/virtual/2026/poster/62663,https://www.alphaxiv.org/abs/2605.27944
62642,Scaling Small Agents Through Strategy Auctions,"Agents, tools, and computer use; LLM reasoning and test-time compute; Systems, efficiency, and compression","Applications->Language, Speech and Dialog",Applications,Accept (regular),false,,32,13,0,0.0574,https://icml.cc/virtual/2026/poster/62642,https://www.alphaxiv.org/abs/2602.02751
62620,Scaling Laws of Global Weather Models,"AI for science, health, and biology; Systems, efficiency, and compression","Applications->Chemistry, Physics, and Earth Sciences",Applications,Accept (regular),false,,3,9,0,0.0186,https://icml.cc/virtual/2026/poster/62620,https://www.alphaxiv.org/abs/2602.22962
62615,Learning Discriminative and Generalizable Anomaly Detector for Dynamic Graph with Limited Supervision,"Memorization, evaluation, and generalization; Theory, optimization, and sampling",Deep Learning->Graph Neural Networks,Deep Learning,Accept (regular),false,,1,1,0,0.0028,https://icml.cc/virtual/2026/poster/62615,https://www.alphaxiv.org/abs/2602.20019
62601,Affine-Equivariant Kernel Space Encoding for NeRF Editing,"Multimodal, vision-language, and video; Systems, efficiency, and compression",Applications->Computer Vision,Applications,Accept (regular),false,,29,0,0,0.032,https://icml.cc/virtual/2026/poster/62601,https://www.alphaxiv.org/abs/2508.02831
62586,OLion: Approaching the Hadamard Ideal by Intersecting Spectral and L inf Implicit Biases,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",,,Accept (regular),false,,5,1,5,0.3656,https://icml.cc/virtual/2026/poster/62586,https://www.alphaxiv.org/abs/2602.01105
62557,RefineEvo: Planning-Guided Heuristic Evolution with Bidirectional Experience,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",Optimization->Discrete and Combinatorial Optimization,Optimization,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62557,
62555,Correcting Split Selection in Online Decision Trees via Anytime-Valid Inference,"Safety, alignment, governance, and risk; Theory, optimization, and sampling","General Machine Learning->Online Learning, Active Learning and Bandits",General Machine Learning,Accept (spotlight),false,,4,0,0,0.0044,https://icml.cc/virtual/2026/poster/62555,https://www.alphaxiv.org/abs/2605.31239
62544,Why Dedicated Critics: Eliminating Target Drift in Multi-Constraint RL,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",,,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62544,
62535,Privacy-Aware Video Anomaly Detection: Guided Orthogonal Projection and a Comprehensive Evaluation Framework,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",General Machine Learning->Representation Learning,General Machine Learning,Accept (spotlight),true,,0,0,0,1.5,https://icml.cc/virtual/2026/poster/62535,
62520,Next-Token Prediction and Regret Minimization,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Theory->Online Learning and Bandits,Theory,Accept (regular),false,,12,6,0,0.0234,https://icml.cc/virtual/2026/poster/62520,https://www.alphaxiv.org/abs/2603.28499
62491,Differentiable Weightless Controllers: Learning Logic Circuits for Continuous Control,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",Reinforcement Learning->Everything Else,Reinforcement Learning,Accept (regular),false,,1,4,0,0.0079,https://icml.cc/virtual/2026/poster/62491,https://www.alphaxiv.org/abs/2512.01467
62486,Sponge Tool Attack: Stealthy Denial-of-Efficiency against Tool-Augmented Agentic Reasoning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Systems, efficiency, and compression",,,Accept (regular),false,,8,0,0,0.0088,https://icml.cc/virtual/2026/poster/62486,https://www.alphaxiv.org/abs/2601.17566
62464,Global Geometry Is Not Enough for Vision Representations,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",Deep Learning->Self-Supervised Learning,Deep Learning,Accept (regular),false,,13,7,0,0.0262,https://icml.cc/virtual/2026/poster/62464,https://www.alphaxiv.org/abs/2602.03282
62449,Scalable Sampling via Generalized Fixed-Point Diffusion Matching,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",Probabilistic Methods->Monte Carlo and Sampling Methods,Probabilistic Methods,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62449,
62446,LakeQA: A Benchmark for Complex Exploratory QA over a Million-Scale Data Lake,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",,,Accept (regular),false,,3,3,0,0.0084,https://icml.cc/virtual/2026/poster/62446,https://www.alphaxiv.org/abs/2606.10460
62440,FreeText: Training-Free Text Rendering via Attention Localization and Spectral Glyph Injection,"Diffusion language models; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",Applications->Computer Vision,Applications,Accept (regular),false,,4,1,0,0.0061,https://icml.cc/virtual/2026/poster/62440,https://www.alphaxiv.org/abs/2601.00535
62422,Mind the Gap: Catching Hallucinations via Evidence Drop on the Reasoning Manifold,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62422,
62411,"Many Experiments, Few Repetitions, Unpaired Data, and Sparse Effects: Is Causal Inference Possible?",Causality and data-centric ML,General Machine Learning->Causality,General Machine Learning,Accept (spotlight),false,,6,0,0,0.0066,https://icml.cc/virtual/2026/poster/62411,https://www.alphaxiv.org/abs/2601.15254
62333,Privately Fine-Tuned LLMs Preserve Temporal Dynamics in Tabular Data,"AI for science, health, and biology; Memorization, evaluation, and generalization",,,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/62333,https://www.alphaxiv.org/abs/2602.02766
62332,MAC-NeRF: Motion-Aware Curriculum Learning for Dynamic LiDAR NeRFs,"Agents, tools, and computer use; Multimodal, vision-language, and video; Theory, optimization, and sampling",Applications->Computer Vision,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62332,
62315,SpecMD: A Comprehensive Study On Speculative Expert Prefetching,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Systems, efficiency, and compression",,,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/62315,https://www.alphaxiv.org/abs/2602.03921
62282,Equalized Generative Treatment: Matching f-divergences for Fairness in Generative Models,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",Social Aspects->Fairness,Social Aspects,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/62282,https://www.alphaxiv.org/abs/2602.08660
62262,Harnessing Spectrum Video for Subject-Level Few-Shot and Cross-Montage EEG Generalization,"AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video","Applications->Neuroscience, Cognitive Science",Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62262,
62254,mmBERT: A Modern Multilingual Encoder with Annealed Language Learning,Other / uncategorized,Deep Learning->Foundation Models,Deep Learning,Accept (regular),false,,30,1,144,1.0301,https://icml.cc/virtual/2026/poster/62254,https://www.alphaxiv.org/abs/2509.06888
62241,A Random Matrix Perspective on the Consistency of Diffusion Models,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (spotlight),true,Outstanding Paper Honorable Mention,14,96,0,5.6787,https://icml.cc/virtual/2026/poster/62241,https://www.alphaxiv.org/abs/2602.02908
62228,Tight Margin-Based Generalization Bounds for Voting Classifiers over Finite Hypothesis Sets,"Memorization, evaluation, and generalization; Theory, optimization, and sampling",Theory->Learning Theory,Theory,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62228,https://www.alphaxiv.org/abs/2511.20407
62210,Co-Evolving Latent Action World Models,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models",Reinforcement Learning->Deep RL,Reinforcement Learning,Accept (regular),false,,19,31,0,0.0737,https://icml.cc/virtual/2026/poster/62210,https://www.alphaxiv.org/abs/2510.26433
62197,Towards Uniformity and Alignment for Multimodal Representation Learning,"Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",General Machine Learning->Representation Learning,General Machine Learning,Accept (regular),false,,9,0,0,0.0099,https://icml.cc/virtual/2026/poster/62197,https://www.alphaxiv.org/abs/2602.09507
62171,DPO Unchained: Your Training Algorithm is Secretly Disentangled in Human Choice Theory (and Its Loss' Convexity is Dispensable),"RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Theory->Learning Theory,Theory,Accept (spotlight),true,,0,0,0,1.5,https://icml.cc/virtual/2026/poster/62171,
62160,scChord: A Probabilistic Manifold Rectification Framework for RNA-to-Protein Translation,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression",Applications->Health / Medicine,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62160,
62145,Protein Fold Classification at Scale: Benchmarking and Pretraining,"AI for science, health, and biology; Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization","Applications->Chemistry, Physics, and Earth Sciences",Applications,Accept (spotlight),true,,2,17,12,2.0441,https://icml.cc/virtual/2026/poster/62145,https://www.alphaxiv.org/abs/2605.18552
62136,Concept Heterogeneity-aware Representation Steering,Interpretability and mechanistic analysis; LLM reasoning and test-time compute,Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,1,4,0,0.0079,https://icml.cc/virtual/2026/poster/62136,https://www.alphaxiv.org/abs/2603.02237
62135,The Decrypto Benchmark for Multi-Agent Reasoning and Theory of Mind,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",,,Accept (regular),false,,23,0,22,0.6524,https://icml.cc/virtual/2026/poster/62135,https://www.alphaxiv.org/abs/2506.20664
62114,VSCD: Video-based Scene Change Detection in Unaligned Scenes,"Diffusion language models; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk",Applications->Computer Vision,Applications,Accept (regular),false,,2,6,8,0.4519,https://icml.cc/virtual/2026/poster/62114,https://www.alphaxiv.org/abs/2605.20821
62107,Unveiling the Role of Data Uncertainty in Tabular Deep Learning,"Interpretability and mechanistic analysis; Theory, optimization, and sampling",Deep Learning->Everything Else,Deep Learning,Accept (regular),false,,11,0,0,0.0121,https://icml.cc/virtual/2026/poster/62107,https://www.alphaxiv.org/abs/2509.04430
62076,Budget-Efficient Attacks and Robustness Training for Cooperative MARL,"Agents, tools, and computer use; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",Social Aspects->Security,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62076,
62063,Omitted Variable Bias in Language Models Under Distribution Shift,"Causality and data-centric ML; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",General Machine Learning->Causality,General Machine Learning,Accept (regular),false,,2,1,0,0.0039,https://icml.cc/virtual/2026/poster/62063,https://www.alphaxiv.org/abs/2602.16784
62059,MultiHal: Multilingual Dataset for Knowledge-Graph Grounded Evaluation of LLM Hallucinations,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,1,0,0,0.0011,https://icml.cc/virtual/2026/poster/62059,https://www.alphaxiv.org/abs/2505.14101
62051,Anchoring Self-Play for Code Repair,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62051,
62046,"Disentangling Geometry, Performance, and Training in Language Models",Interpretability and mechanistic analysis; LLM reasoning and test-time compute,Deep Learning->Large Language Models,Deep Learning,Accept (spotlight),false,,9,9,0,0.0252,https://icml.cc/virtual/2026/poster/62046,https://www.alphaxiv.org/abs/2602.20433
62034,Large Language Model Agents Are Not Always Faithful Self-Evolvers,"Agents, tools, and computer use; Causality and data-centric ML; Safety, alignment, governance, and risk",,,Accept (regular),false,,10,5,0,0.0195,https://icml.cc/virtual/2026/poster/62034,https://www.alphaxiv.org/abs/2601.22436
