audience,phase,rank,title,why_read,award,is_oral,public_total_votes,visits_last_7_days,github_stars,reading_score,themes,cluster_id,cluster_label,official_topic,sector_mix,authors,canonical_institutions,url,alphaxiv_url,github_url
Theory and Optimization Researcher,start_here,5,Controlled LLM Training on Spectral Sphere,"theme: Theory, optimization, and sampling; cluster: 22 gradient / networks / optimization / neural networks; topic: Optimization; keywords: bound, convergence, optimization; oral",,true,115,42,130,6.9916,"Interpretability and mechanistic analysis; Systems, efficiency, and compression; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,"Optimization->Large Scale, Parallel and Distributed",Academia; Industry; Other / unknown,Tian Xie; Haoming Luo; Haoyu Tang; Hu Yiwen; Jason Liu; Qingnan Ren; Yang Wang; Xin Zhao; Rui Yan; Bing Su; Chong Luo; Baining Guo,MSR Asia; Microsoft; Renmin University of China; University of Science and Technology of China; Wuhan University,https://icml.cc/virtual/2026/poster/66212,https://www.alphaxiv.org/abs/2601.08393,https://github.com/Unakar/Spectral-Sphere-Optimizer
Theory and Optimization Researcher,core_depth,6,On the Convergence Rate of LoRA Gradient Descent,"theme: Theory, optimization, and sampling; cluster: 22 gradient / networks / optimization / neural networks; topic: Optimization; keywords: bound, convergence, gradient; oral",,true,3,11,0,6.8813,"Systems, efficiency, and compression; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,Optimization->Non-Convex,Academia,Siqiao Mu; Diego Klabjan,Northwestern University,https://icml.cc/virtual/2026/poster/65870,https://www.alphaxiv.org/abs/2512.18248,
Theory and Optimization Researcher,core_depth,7,Joint Learning in the Gaussian Single Index Model,"theme: Theory, optimization, and sampling; cluster: 9 theory / algorithm / optimal / regret; topic: Theory, Optimization; keywords: convergence, gradient, convex; oral",,true,2,1,0,6.8668,"LLM reasoning and test-time compute; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,Theory->Optimization,Other / unknown,Loucas Pillaud-Vivien; Adrien Schertzer,Ecole Nationale des Ponts et Chausees; Ecole Normale Supérieure de Lyon,https://icml.cc/virtual/2026/poster/60683,https://www.alphaxiv.org/abs/2505.21336,
Theory and Optimization Researcher,core_depth,8,Asymmetric Perturbation in Solving Bilinear Saddle-Point Optimization,"theme: Theory, optimization, and sampling; cluster: 9 theory / algorithm / optimal / regret; topic: Theory; keywords: theory, convergence, optimization; oral",,true,1,0,0,6.8641,"Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,Theory->Game Theory,Academia; Other / unknown,Kenshi Abe; Mitsuki Sakamoto; Kaito Ariu; Atsushi Iwasaki,CyberAgent; CyberAgent Tohoku University; University of Electro-Communications,https://icml.cc/virtual/2026/poster/62508,https://www.alphaxiv.org/abs/2506.05747,
Theory and Optimization Researcher,core_depth,9,The Flexibility Trap: Rethinking the Value of Arbitrary Order in Diffusion Language Models,"theme: Theory, optimization, and sampling; keywords: optimization; official award; oral",Outstanding Paper Award,true,92,588,212,6.8298,"Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Deep Learning->Large Language Models,Academia; Industry,Zanlin Ni; Shenzhi Wang; Yang Yue; Tianyu Yu; Weilin Zhao; Yeguo Hua; Tianyi Chen; Jun Song; YuCheng; Bo Zheng; Gao Huang,Alibaba; Tsinghua University,https://icml.cc/virtual/2026/poster/61998,https://www.alphaxiv.org/abs/2601.15165,https://github.com/LeapLabTHU/JustGRPO
Theory and Optimization Researcher,core_depth,10,Non-Euclidean Gradient Descent Operates at the Edge of Stability,"theme: Theory, optimization, and sampling; cluster: 22 gradient / networks / optimization / neural networks; topic: Optimization; keywords: theory, gradient; oral",,true,15,6,0,6.5462,"Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,Optimization->Non-Convex,Academia; Other / unknown,Rustem Islamov; Michael Crawshaw; Jeremy Cohen; Robert Gower,"Flatiron Institute; Flatiron Institute, Simons Foundation; George Mason University; University of Basel",https://icml.cc/virtual/2026/poster/61486,https://www.alphaxiv.org/abs/2603.05002,
Theory and Optimization Researcher,core_depth,11,A Random Matrix Perspective on the Consistency of Diffusion Models,"theme: Theory, optimization, and sampling; keywords: theory, sampling; official award; oral",Outstanding Paper Honorable Mention,true,14,96,0,6.5458,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,Deep Learning->Generative Models and Autoencoders,Academia,Binxu Wang; Jacob A Zavatone-Veth; Cengiz Pehlevan,Harvard University,https://icml.cc/virtual/2026/poster/62241,https://www.alphaxiv.org/abs/2602.02908,
Theory and Optimization Researcher,core_depth,12,Minimax Optimal Strategy for Delayed Observations in Online Reinforcement Learning,"theme: Theory, optimization, and sampling; cluster: 9 theory / algorithm / optimal / regret; topic: Theory; keywords: bound, regret; oral",,true,0,3,0,6.5234,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,Theory->Reinforcement Learning and Planning,Academia,Harin Lee; Kevin Jamieson,University of Washington,https://icml.cc/virtual/2026/poster/62587,https://www.alphaxiv.org/abs/2603.03480,
Theory and Optimization Researcher,adjacent_context,13,Revenue Efficiency of Correlated Equilibria in First Price Auctions,"theme: Theory, optimization, and sampling; cluster: 9 theory / algorithm / optimal / regret; topic: Theory; keywords: convergence, regret; oral",,true,0,0,0,6.5198,"LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,Theory->Online Learning and Bandits,Academia; Other / unknown,Anders Bo Ipsen; Stratis Skoulakis,Aarhus University; EPFL,https://icml.cc/virtual/2026/poster/61773,,
Theory and Optimization Researcher,adjacent_context,14,Path-dependent Discrete Amortized Inference,"theme: Theory, optimization, and sampling; cluster: 9 theory / algorithm / optimal / regret; topic: Probabilistic Methods; keywords: convergence, sampling; oral",,true,0,0,0,6.508,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,Probabilistic Methods->Variational Inference,Academia; Other / unknown,Tiago Silva; Esmeralda S. Whitammer; Salem Lahlou,Escola de Matemática Aplicada; Mohamed bin Zayed University of Artificial Intelligence; University of Edinburgh,https://icml.cc/virtual/2026/poster/60879,,
Theory and Optimization Researcher,adjacent_context,15,Safeguarded Stochastic Polyak Step Sizes for Non-smooth Optimization: Robust Performance Without Small (Sub)Gradients,"theme: Theory, optimization, and sampling; cluster: 22 gradient / networks / optimization / neural networks; topic: Optimization; keywords: theory, convergence, optimization, gradient",,false,5,0,0,6.3369,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,Optimization->Stochastic,Academia,Dimitris Oikonomou; Nicolas Loizou,Johns Hopkins University,https://icml.cc/virtual/2026/poster/62094,https://www.alphaxiv.org/abs/2512.02342,
Theory and Optimization Researcher,adjacent_context,16,On the Provable Suboptimality of Momentum SGD in Nonstationary Stochastic Optimization,"theme: Theory, optimization, and sampling; cluster: 22 gradient / networks / optimization / neural networks; topic: Theory, Optimization; keywords: provable, bound, optimization, gradient",,false,9,1,0,6.3279,"Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,Theory->Optimization,Academia,Sharan Sahu; Cameron Hogan; Martin Wells,Cornell University,https://icml.cc/virtual/2026/poster/63752,https://www.alphaxiv.org/abs/2601.12238,
Theory and Optimization Researcher,adjacent_context,17,Mirror Descent Under Generalized Smoothness,"theme: Theory, optimization, and sampling; cluster: 22 gradient / networks / optimization / neural networks; topic: Optimization; keywords: theory, bound, convergence, optimization",,false,7,0,0,6.3268,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,Optimization->Convex,Academia,Dingzhi Yu; Wei Jiang; Hongyi Tao; Yuanyu Wan; Lijun Zhang,Nanjing University; Nanjing University of Science and Technology; Zhejiang University,https://icml.cc/virtual/2026/poster/62165,https://www.alphaxiv.org/abs/2502.00753,
Theory and Optimization Researcher,adjacent_context,18,"Taming Stochastic Gradient Descent: Almost Sure Convergence and Saddle-Point Avoidance under $(L_{0},L_{1})$-Smoothness","theme: Theory, optimization, and sampling; cluster: 22 gradient / networks / optimization / neural networks; topic: Optimization; keywords: theory, bound, convergence, optimization",,false,0,0,0,6.325,"Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,Optimization->Stochastic,Academia; Other / unknown,Vassilis Apidopoulos; Iosif Lytras; Panayotis Mertikopoulos,"Athens University of Economics and Business/ Athena RC- Archimedes Unit; CNRS; IMIS - ""Athena"" Research Center",https://icml.cc/virtual/2026/poster/60947,,
Theory and Optimization Researcher,optional_deep_cut,19,Taming the Loss Landscape of PINNs with Noisy Feynman–Kac Supervision: Operator Preconditioning and Non-Asymptotic Error Bounds,"theme: Theory, optimization, and sampling; cluster: 16 physics / pde / equations / pdes; topic: Theory, Optimization; keywords: theory, bound, optimization, monte carlo",,false,2,0,0,6.2243,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Theory, optimization, and sampling",16,physics / pde / equations / pdes,Theory->Optimization,Academia,Nathanael Tepakbong; Hanyu HU; Chengyu Liu; Xiang ZHOU,University of Hong Kong,https://icml.cc/virtual/2026/poster/60596,https://www.alphaxiv.org/abs/2606.00643,
Theory and Optimization Researcher,optional_deep_cut,20,Particles Don’t Care About Z: Towards Scaling Entropy Estimation of Unnormalized Densities,"theme: Theory, optimization, and sampling; cluster: 17 representation / machine learning / machine / general; topic: Probabilistic Methods; keywords: bound, convergence, gradient, sampling",,false,0,0,0,6.2133,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",17,representation / machine learning / machine / general,Probabilistic Methods->Variational Inference,Academia; Other / unknown,Safa Messaoud; Skander Charni; Elaa Bouazza; Ali Pourghasemi; Halima Bensmail,Hamad Bin Khalifa University; Qatar Computing Research Institute; University of Maine,https://icml.cc/virtual/2026/poster/61724,,
Theory and Optimization Researcher,optional_deep_cut,21,Latent Guided Sampling for Combinatorial Optimization,"theme: Theory, optimization, and sampling; cluster: 17 representation / machine learning / machine / general; topic: Probabilistic Methods; keywords: convergence, optimization, sampling, monte carlo",,false,3,2,0,6.213,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",17,representation / machine learning / machine / general,Probabilistic Methods->Structure Learning,Other / unknown,Sobihan Surendran; Adeline Fermanian; Sylvain Le Corff,"Califrais; Sorbonne Université - Faculté des Sciences (Paris VI); Sorbonne Université, LPSM",https://icml.cc/virtual/2026/poster/62074,https://www.alphaxiv.org/abs/2506.03672,
Theory and Optimization Researcher,optional_deep_cut,22,Large-scale Uncertainty Quantification for Latent Variable Models Using Subsampling Markov Chain Monte Carlo,"theme: Theory, optimization, and sampling; cluster: 17 representation / machine learning / machine / general; topic: Probabilistic Methods; keywords: theory, gradient, sampling, monte carlo",,false,0,1,0,6.206,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",17,representation / machine learning / machine / general,Probabilistic Methods->Monte Carlo and Sampling Methods,Academia,Xiaoyu Wang; Jonathan Huggins,Boston University,https://icml.cc/virtual/2026/poster/64067,https://www.alphaxiv.org/abs/2606.00309,
Theory and Optimization Researcher,optional_deep_cut,23,Robust Contextual Optimization with Missing Covariates,"theme: Theory, optimization, and sampling; cluster: 17 representation / machine learning / machine / general; topic: Optimization; keywords: optimization; oral",,true,0,0,0,6.1611,"Agents, tools, and computer use; Theory, optimization, and sampling",17,representation / machine learning / machine / general,Optimization->Stochastic,Academia,Qingyuan Xu; Ruiwei Jiang,University of Michigan,https://icml.cc/virtual/2026/poster/66499,,
Theory and Optimization Researcher,optional_deep_cut,24,From Individual Calibration to Reliable Classifiers: ALD Parameterization with mPAIC Guarantees,"theme: Theory, optimization, and sampling; cluster: 17 representation / machine learning / machine / general; topic: Theory, Probabilistic Methods; keywords: bound, optimization, gradient",,false,0,0,0,5.8623,"RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",17,representation / machine learning / machine / general,Theory->Probabilistic Methods,Academia,Deming Sheng; Ricardo Henao,Duke University,https://icml.cc/virtual/2026/poster/61043,,
Theory and Optimization Researcher,optional_deep_cut,25,Richer Bayesian Last Layers with Subsampled NTK Features,"theme: Theory, optimization, and sampling; cluster: 17 representation / machine learning / machine / general; topic: Probabilistic Methods; keywords: bound, bandit, sampling",,false,2,0,0,5.8594,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",17,representation / machine learning / machine / general,Probabilistic Methods->Bayesian Models and Methods,Academia; Other / unknown,Sergio Calvo Ordoñez; Jonathan Plenk; Richard Bergna; Alvaro Cartea; Yarin Gal; Jose Miguel Hernandez-Lobato; Kamil Ciosek,Spotify; University of Cambridge; University of Oxford,https://icml.cc/virtual/2026/poster/62746,https://www.alphaxiv.org/abs/2602.01279,
AI for Science Researcher,start_here,1,Towards Sub-second Biological Foundation Model Infrastructure: A Quantized Consistency Diffusion Framework for Molecular Docking,"theme: AI for science, health, and biology; cluster: 15 physics / chemistry / earth / applications chemistry; topic: Chemistry, Physics; keywords: protein, biology; oral",,true,0,0,0,6.5297,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",15,physics / chemistry / earth / applications chemistry,"Applications->Chemistry, Physics, and Earth Sciences",Academia,Kexin Zhang; Weichen Qin; Yue Teng; Jiale Yu; Yuanyuan Ma; jinyu lin; Liping Sun; Jie Zheng; Jingyi Yu,ShanghaiTech University,https://icml.cc/virtual/2026/poster/64402,,
AI for Science Researcher,start_here,2,ReViT: Rotational-equivariant Vision Transformers for Neural PDE Solvers,"theme: AI for science, health, and biology; cluster: 16 physics / pde / equations / pdes; topic: Chemistry, Physics; keywords: physics, pde; oral",,true,0,0,0,6.525,"AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",16,physics / pde / equations / pdes,"Applications->Chemistry, Physics, and Earth Sciences",Academia; Other / unknown,Hao Wei; Björn List; Nils Thuerey,Technical University of Munich; Technische Universität München,https://icml.cc/virtual/2026/poster/62510,,
AI for Science Researcher,start_here,3,Protein Language Model Embeddings Improve Generalization of Implicit Transfer Operators,"theme: AI for science, health, and biology; cluster: 15 physics / chemistry / earth / applications chemistry; topic: Chemistry, Physics; keywords: protein, chemistry, physics, operator",,false,4,1,0,6.3419,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",15,physics / chemistry / earth / applications chemistry,"Applications->Chemistry, Physics, and Earth Sciences",Academia,Panagiotis Antoniadis; Beatrice Pavesi; Ole Winther; Simon Olsson,Chalmers University of Technology; University of Copenhagen,https://icml.cc/virtual/2026/poster/62457,https://www.alphaxiv.org/abs/2602.11216,
AI for Science Researcher,start_here,4,Protein Autoregressive Modeling via Multiscale Structure Generation,"theme: AI for science, health, and biology; cluster: 15 physics / chemistry / earth / applications chemistry; topic: Chemistry, Physics; keywords: protein; oral",,true,31,49,81,6.2534,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",15,physics / chemistry / earth / applications chemistry,"Applications->Chemistry, Physics, and Earth Sciences",Academia; Industry,Yanru Qu; Cheng-Yen Hsieh; Zaixiang Zheng; Ge Liu; Quanquan Gu,"ByteDance; University of California, Los Angeles; University of Illinois Urbana-Champaign",https://icml.cc/virtual/2026/poster/66808,https://www.alphaxiv.org/abs/2602.04883,https://github.com/Ali2500/BURST-benchmark
AI for Science Researcher,start_here,5,Protein Fold Classification at Scale: Benchmarking and Pretraining,"theme: AI for science, health, and biology; cluster: 15 physics / chemistry / earth / applications chemistry; topic: Chemistry, Physics; keywords: protein; oral",,true,2,17,12,6.1962,"AI for science, health, and biology; Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",15,physics / chemistry / earth / applications chemistry,"Applications->Chemistry, Physics, and Earth Sciences",Academia; Other / unknown,Dexiong Chen; Andrei Manolache; Mathias Niepert; Karsten Borgwardt,ETH Zurich; MPI of Biochemistry; Universität Stuttgart; Universität Stuttgart / Bitdefender,https://icml.cc/virtual/2026/poster/62145,https://www.alphaxiv.org/abs/2605.18552,https://github.com/BorgwardtLab/TEDBench
AI for Science Researcher,core_depth,6,Structure-Preserving Learning Improves Geometry Generalization in Neural PDEs,"theme: AI for science, health, and biology; cluster: 16 physics / pde / equations / pdes; topic: Chemistry, Physics; keywords: physics, pde, operator",,false,7,8,0,5.911,"AI for science, health, and biology; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",16,physics / pde / equations / pdes,"Applications->Chemistry, Physics, and Earth Sciences",Academia,Benjamin Shaffer; Shawn Koohy; Brooks Kinch; M. Ani Hsieh; Nathaniel Trask,University of Pennsylvania,https://icml.cc/virtual/2026/poster/63998,https://www.alphaxiv.org/abs/2602.02788,
AI for Science Researcher,core_depth,7,"Learning, Solving and Optimizing PDEs with TensorGalerkin: an efficient high-performance Galerkin assembly algorithm","theme: AI for science, health, and biology; cluster: 16 physics / pde / equations / pdes; topic: Chemistry, Physics; keywords: physics, pde, operator",,false,15,1,20,5.8967,"AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",16,physics / pde / equations / pdes,"Applications->Chemistry, Physics, and Earth Sciences",Academia; Other / unknown,Shizheng Wen; Mingyuan chi; Tianwei Yu; Ben Moseley; Mike Yan Michelis; Pu Ren; Hao Sun; Siddhartha Mishra,ETH Zurich; Imperial College London; Lawrence Berkeley National Lab; Renmin University of China,https://icml.cc/virtual/2026/poster/60667,https://www.alphaxiv.org/abs/2602.05052,https://github.com/camlab-ethz/TensorGalerkin
AI for Science Researcher,core_depth,8,Test-time Generalization for Physics through Neural Operator Splitting,"theme: AI for science, health, and biology; cluster: 16 physics / pde / equations / pdes; topic: Chemistry, Physics; keywords: physics, pde, operator",,false,10,3,0,5.895,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",16,physics / pde / equations / pdes,"Applications->Chemistry, Physics, and Earth Sciences",Other / unknown,Louis Serrano; Rudy Morel; Jiequn Han; Edouard Oyallon; Shirley Ho,CNRS/ISIR; Flatiron Institute; Mistral AI; Simons Foundation/ NYU/ Polymathic,https://icml.cc/virtual/2026/poster/62469,https://www.alphaxiv.org/abs/2602.00884,
AI for Science Researcher,core_depth,9,GenUnfold: Rapidly Predict Protein Mechanical Unfolding Trajectory via a Physics-Guided Diffusion Model,"theme: AI for science, health, and biology; cluster: 15 physics / chemistry / earth / applications chemistry; topic: Chemistry, Physics; keywords: protein, molecule, physics",,false,0,0,0,5.8948,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",15,physics / chemistry / earth / applications chemistry,"Applications->Chemistry, Physics, and Earth Sciences",Academia; Industry,Zhang Yiyuan; Cailong Hua; Vinitendra Singh; Joseph Muretta; James Ervasti; Murti Salapaka,Amazon; University of Minnesota; University of Minnesota - Twin Cities,https://icml.cc/virtual/2026/poster/60758,,
AI for Science Researcher,core_depth,10,Simple yet Effective: Low-Rank Spatial Attention for Neural Operators,"theme: AI for science, health, and biology; cluster: 16 physics / pde / equations / pdes; topic: Chemistry, Physics; keywords: physics, pde, operator",,false,9,1,0,5.8942,"AI for science, health, and biology; Agents, tools, and computer use; Systems, efficiency, and compression",16,physics / pde / equations / pdes,"Applications->Chemistry, Physics, and Earth Sciences",Academia,Zherui Yang; Haiyang Xin; Tao Du; Ligang Liu,Tsinghua University; University of Science and Technology of China,https://icml.cc/virtual/2026/poster/64232,https://www.alphaxiv.org/abs/2604.03582,
AI for Science Researcher,core_depth,11,Neural-HSS: Hierarchical Semi-Separable Neural PDE Solver,"theme: AI for science, health, and biology; cluster: 16 physics / pde / equations / pdes; topic: Chemistry, Physics; keywords: pde, operator, biology",,false,1,0,0,5.8904,"AI for science, health, and biology; Systems, efficiency, and compression",16,physics / pde / equations / pdes,"Applications->Chemistry, Physics, and Earth Sciences",Other / unknown,Pietro Sittoni; Emanuele Zangrando; Angelo Alberto Casulli; Nicola Guglielmi; Francesco Tudisco,Gran Sasso Science Institute,https://icml.cc/virtual/2026/poster/60618,https://www.alphaxiv.org/abs/2602.18248,
AI for Science Researcher,core_depth,12,Origo: Physically Interpretable Multi-Physics PDE Pre-training through Neural Operator Splitting,"theme: AI for science, health, and biology; cluster: 16 physics / pde / equations / pdes; topic: Chemistry, Physics; keywords: physics, pde, operator",,false,0,0,0,5.8878,"AI for science, health, and biology; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Theory, optimization, and sampling",16,physics / pde / equations / pdes,"Applications->Chemistry, Physics, and Earth Sciences",Academia; Other / unknown,Li Sun; Hongbo Lv; Zhikai Jiang; Zhongtian Sun; Lanxu Yang; Philip Yu,Beijing University of Post and Telecommunications; NCEPU; UIC; University of Cambridge; University of Kent,https://icml.cc/virtual/2026/poster/61760,,
AI for Science Researcher,adjacent_context,13,FlexiFlow: decomposable flow matching for generation of flexible molecular ensemble,"theme: AI for science, health, and biology; cluster: 15 physics / chemistry / earth / applications chemistry; topic: Chemistry, Physics; keywords: protein, molecule, physics",,false,6,1,0,5.8869,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",15,physics / chemistry / earth / applications chemistry,"Applications->Chemistry, Physics, and Earth Sciences",Academia; Other / unknown,Riccardo Tedoldi; Ola Engkvist; Patrick Bryant; Hossein Azizpour; Jon Paul Janet; Alessandro Tibo,AstraZeneca; AstraZeneca AB; KTH; Stockholm University,https://icml.cc/virtual/2026/poster/62248,https://www.alphaxiv.org/abs/2511.17249,
AI for Science Researcher,adjacent_context,14,FlowPET: Physics-Informed Symplectic Flow Matching for Low-Count PET Reconstruction,"theme: AI for science, health, and biology; cluster: 16 physics / pde / equations / pdes; topic: Health; keywords: physics, operator, medical",,false,0,0,0,5.8649,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",16,physics / pde / equations / pdes,Applications->Health / Medicine,Academia; Research institute,Zheng Zhang; Hao Tang; Yingying Hu; zhanli hu; Jing Qin,Chinese Academy of Sciences; Hong Kong Polytechnic University; Sun Yat-sen University Cancer Center,https://icml.cc/virtual/2026/poster/64602,,
AI for Science Researcher,adjacent_context,15,Transforming Weather Data from Pixel to Latent Space,"theme: AI for science, health, and biology; cluster: 15 physics / chemistry / earth / applications chemistry; topic: Chemistry, Physics; oral",,true,11,8,0,5.8335,"AI for science, health, and biology; Systems, efficiency, and compression",15,physics / chemistry / earth / applications chemistry,"Applications->Chemistry, Physics, and Earth Sciences",Academia; Research institute,Sijie Zhao; Feng Liu; Xueliang Zhang; Hao Chen; Tao Han; JUNCHAO GONG; Ran Tao; Pengfeng Xiao; Xinyu Gu; LEI BAI,Hong Kong University of Science and Technology; Nanjing University; Shanghai AI Laboratory; Shanghai Jiao Tong University; University of Science and Technology of China,https://icml.cc/virtual/2026/poster/64426,https://www.alphaxiv.org/abs/2503.06623,
AI for Science Researcher,adjacent_context,16,Training-Free Bayesian Filtering with Generative Emulators,"theme: AI for science, health, and biology; cluster: 15 physics / chemistry / earth / applications chemistry; topic: Chemistry, Physics; oral",,true,2,4,6,5.8287,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",15,physics / chemistry / earth / applications chemistry,"Applications->Chemistry, Physics, and Earth Sciences",Academia,Thomas Savary; François Rozet; Gilles Louppe,Ellison Institute of Technology; University of Liège,https://icml.cc/virtual/2026/poster/62217,https://www.alphaxiv.org/abs/2605.20028,https://github.com/ThomasSavary08/FA-APF
AI for Science Researcher,adjacent_context,17,AI Engram: In Search of Memory Traces in Artificial Intelligence,"theme: AI for science, health, and biology; cluster: 27 neuroscience / cognitive / neuroscience cognitive / applications neuroscience; topic: Neuroscience; oral",,true,0,0,0,5.8208,"AI for science, health, and biology; Causality and data-centric ML; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"Applications->Neuroscience, Cognitive Science",Academia; Other / unknown; Research institute,Jea Kwon; Dong-Kyum Kim; Jiwon Kim; Yonghyun Kim; Woong Kook; MEEYOUNG CHA,KAIST; MPI for Security and Privacy; Max Planck / ELLIS; Seoul National University,https://icml.cc/virtual/2026/poster/64138,,
AI for Science Researcher,adjacent_context,18,HEARTS: Benchmarking LLM Reasoning on Health Time Series,"theme: AI for science, health, and biology; cluster: 18 time series / series / time / forecasting; topic: Health; keywords: health, time series",,false,6,13,48,5.5461,"AI for science, health, and biology; Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",18,time series / series / time / forecasting,Applications->Health / Medicine,Academia; Industry; Other / unknown,Sirui Li; Shuhan Xiao; Mihir Joshi; Ahmed Metwally; Daniel McDuff; Wei Wang; Yuzhe Yang,"Google; UCLA; University of California, Los Angeles",https://icml.cc/virtual/2026/poster/61389,https://www.alphaxiv.org/abs/2603.06638,https://github.com/yang-ai-lab/HEARTS
AI for Science Researcher,optional_deep_cut,19,DSENet: A Novel Dual-Stream Enhancement Network for Multi-Scale Non-Stationary Time Series Forecasting,"theme: AI for science, health, and biology; cluster: 18 time series / series / time / forecasting; topic: Health; keywords: medical, time series",,false,0,0,0,5.5403,"AI for science, health, and biology",18,time series / series / time / forecasting,Applications->Health / Medicine,Academia,Yuhan Wang; Yuanyuan Zou; Jie Cheng; Bin Dai; Jinhong Guo,Shanghai Jiao Tong University,https://icml.cc/virtual/2026/poster/62164,,
AI for Science Researcher,optional_deep_cut,20,HelioX: A GPU-Native Framework for Simulation and Training of Biophysically Detailed Networks,"theme: AI for science, health, and biology; cluster: 27 neuroscience / cognitive / neuroscience cognitive / applications neuroscience; topic: Neuroscience; keywords: physics, biology",,false,0,0,0,5.539,"AI for science, health, and biology; Agents, tools, and computer use; Systems, efficiency, and compression; Theory, optimization, and sampling",27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"Applications->Neuroscience, Cognitive Science",Academia,Junfeng Lu; Zijie Yu; SHAOYANG CUI; Gan He; Ruiqin Xiong; Kai Du; Tiejun Huang,Peking University; Tsinghua University,https://icml.cc/virtual/2026/poster/63365,,
